Date,Close,Return,Volume,EMA,MACD,RSI
1995-01-05,16.281368255615234,0.0,358875,-0.001286422726456267,-0.02652134689365937,49.198996021875594
1995-01-06,16.41857147216797,0.008391698752666193,285075,-0.0006620277923193342,-0.006286592201295349,52.63752179745611
1995-01-09,16.830175399780273,0.02476032902039508,298800,0.0009781242601138538,0.04247299150910422,61.13609991101549
1995-01-10,17.013113021850586,0.010810970940875481,339525,0.0016125014653242814,0.09478423644440781,64.20994789277658
1995-01-11,17.150314331054688,0.008032100843424818,204750,0.002026669167137219,0.14563350159867028,66.35899006986467
1995-01-12,17.05884552001953,-0.005347633757302118,257850,0.0015509076881411329,0.17651637112015806,63.616458965901344
1995-01-13,16.830175399780273,-0.013495438026998149,124875,0.0005801757065192438,0.1804592778644043,57.246695756824884
1995-01-16,16.647239685058594,-0.010929011999579857,474750,-0.00016235253258392395,0.16689877140002451,52.70055623433755
1995-01-17,16.647239685058594,0.0,254700,-0.00015187817564302563,0.15437246267266147,52.70055623433755
1995-01-18,16.46430778503418,-0.011049544658258581,324900,-0.0008549534325859648,0.12820631466297527,48.25622901359365
1995-01-19,16.372835159301758,-0.0055713045737409575,403875,-0.0011592341513701578,0.09894776913071723,46.15998021860037
1995-01-20,16.41857147216797,0.0027895322111841456,165150,-0.0009044750312053641,0.07854527814028955,47.390554563400634
1995-01-23,16.18989372253418,-0.014025897702163226,211950,-0.0017510184293316777,0.04342321795602899,42.19735173653506
1995-01-24,16.372835159301758,0.011236365490979044,247275,-0.0009131226925374376,0.030004701736647377,47.183718035845544
1995-01-25,16.46430778503418,0.005571304573741046,83025,-0.0004947725463259225,0.026446646902545723,49.52821074684121
1995-01-26,16.281368255615234,-0.011173471115222988,269100,-0.0011837208410934751,0.008764144079989933,45.2062516274064
1995-01-27,16.23563003540039,-0.0028131901948638158,124200,-0.0012888478961754326,-0.008838177910149625,44.16849152517733
1995-01-30,16.18989372253418,-0.002821008754633146,194850,-0.0013876969838178656,-0.026176931744625875,43.10294602692174
1995-01-31,16.327098846435547,0.008439030017311326,218250,-0.0007537145966482404,-0.028517974788115907,47.21680122362132
1995-02-01,16.372835159301758,0.002797335473667824,160425,-0.0005246145921117202,-0.026378653356644577,48.55217170305824
1995-02-02,16.510034561157227,0.00834478250725145,205650,4.7604575589129446e-05,-0.013457253758257792,52.43930976003228
1995-02-03,16.9216365814209,0.02462472289407372,296550,0.0016332251122655546,0.029654058127704275,61.77109507873586
1995-02-06,16.830175399780273,-0.005419644169745963,412650,0.0011782012876196501,0.055796740321980565,59.00084597728793
1995-02-07,16.967378616333008,0.008119165676855163,294525,0.0016260054417638768,0.08658802438355906,61.77061171860837
1995-02-08,17.150314331054688,0.0107239061074451,556650,0.002212966775033633,0.1243186541032415,65.15107640756815
