Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
1998,0.7306474776881215,1.286567979790833,0.5672770532766171,1.180049318436577
1999,-0.006078608614642363,1.5520864723304115,-0.007239070809040487,2.0486438023877143
2000,0.7148924473236677,1.8354055730203913,1.3646695225017127,4.2986427120132005
2001,1.2369785287462909,0.6729731978519033,1.931677036514078,0.6652185504996209
2002,0.13495896742800295,-0.32627469578458523,0.10164047744820662,-0.28508710239683976
2003,2.846386833643993,2.3208458397517386,3.106048205423654,3.0468124071540337
2004,2.457393286816409,1.8807765406232886,3.0342344547325,3.1091969847180576
2005,2.8175565858169276,1.4821461917146195,7.257642594427994,2.3378282475054966
2006,1.4354385039702946,1.4998700627796049,2.634998519322801,2.070595516531992
2007,0.5995332056423863,0.5255183958938981,0.7826317624684369,0.9334070347967752
2008,-0.8607512382981813,-0.6342616384901657,-0.6737632552026939,-0.6000502275545946
2009,0.38746604633439397,1.228489738064636,0.4238917989165315,1.3362413137584328
2010,2.65556734635103,1.125563552393664,5.874245989344298,1.4770390313493333
2011,1.822722993356634,0.25247295286884797,2.327441274309196,0.3172346957709684
2012,1.3935401561855223,1.4024302935787545,1.806438798424973,2.196923642517323
2013,2.2709906158735516,3.07682950857721,4.7414897313866,5.974681287675952
2014,1.6689717084248976,1.8680540340675778,2.507632486658317,3.054752780071016
2015,0.3585715900297191,0.1647181833074772,0.4227827393281137,0.2224703074758056
2016,0.27884314906853297,1.5686625746438456,0.2628176159643131,2.4680685675225615
2017,2.5802946872301527,3.512734787261006,7.38632205091835,9.255665460243426
2018,-0.35029476188554604,-0.24225433740356284,-0.2673116568746327,-0.205313432461743
2019,2.9632621072511682,2.9394812416113925,5.695116893145947,6.387192423504608
2020,0.7110304408828395,0.4292493874941972,0.7184401893618999,0.4267976647119513
2021,0.9185306778763924,2.703042526806734,1.6730563579640318,7.077433596024934
2022,-0.09095937921229065,-0.14534074973063527,-0.17579828628185448,-0.3103120320711885
