Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
1997,2.278874344136323,2.3734272639767147,3.5906980917208253,3.637032577618281
1998,0.7866798805779844,1.3082206176976818,0.6894829852424288,1.1975810552677437
1999,0.5412626102698567,1.5520864723304117,0.949629094945977,2.048643802387709
2000,1.7968841117860375,1.835405573020405,3.2403491868503,4.298642712013251
2001,-0.001560256280753154,0.6729731978519018,-0.0018366298260406482,0.6652185504996199
2002,0.4447145000886382,-0.32627469578457696,0.3553808978248479,-0.2850871023968337
2003,2.5435008841364533,2.320845839751739,2.946621016019106,3.046812407154031
2004,2.9719536912654902,1.88077654062329,4.9314854441700895,3.109196984718053
2005,2.4929524146603175,1.4821461917146195,5.4076876811793015,2.337828247505488
2006,1.4535994948089037,1.4998700627795964,3.2818821679123054,2.070595516531984
2007,1.1792040524124112,0.525518395893887,2.115194636805211,0.9334070347967566
2008,-0.7734908949017324,-0.6342616384901639,-0.718879513978259,-0.6000502275545933
2009,1.0337075264565494,1.2284897380646387,1.5438049954371917,1.3362413137584335
2010,2.1355693224586507,1.1255635523936718,3.149392449268882,1.4770390313493467
2011,0.6920733482794599,0.25247295286884797,1.1203481089393323,0.3172346957709688
2012,2.43943216754221,1.4024302935787685,4.501944242883542,2.196923642517363
2013,2.241948302108905,3.076829508577215,3.203233650328608,5.974681287675948
2014,1.3577842766642783,1.8680540340675926,2.334364778499758,3.0547527800710697
2015,0.484466275675117,0.16471818330746293,0.6969804261499567,0.2224703074757839
2016,-0.19709830029612482,1.5686625746438465,-0.19560577990510003,2.468068567522579
2017,1.4774118597766126,3.512734787261009,1.996587904875121,9.255665460243593
2018,-0.21604990581937514,-0.24225433740356145,-0.20124533317137933,-0.2053134324617423
2019,4.339945252531091,2.9394812416114036,12.02376632201538,6.3871924235046595
2020,0.22927835836391577,0.4292493874941973,0.2340628900832328,0.4267976647119515
2021,1.7921457105731238,2.7030425268067515,2.040412534847051,7.07743359602504
2022,-0.13417827143913297,-0.14534074973063332,-0.2869748559596668,-0.310312032071184
