Configs,Strategy Calmar,E.W. Calmar,Outperformance
SP500_2_vw_mu_0.5_21,0.10692965671278382,-0.3627588885646973,0.4696885452774811
SP500_3_vw_mu_0.5_63,-0.2921366208627421,-0.3627588885646973,0.07062226770195518
SP500_3_vw_rsi_2_252,0.4495197262021932,-0.3627588885646978,0.812278614766891
SP500_3_vw_rsi_2_63,-0.1969748644242098,-0.3627588885646978,0.16578402414048798
SP500_4_vw_mu_4_63,-0.28884284601573046,-0.36275888856469923,0.07391604254896877
SP500_4_vw_rsi_3_63,-0.28357567702392844,-0.3627588885646975,0.07918321154076907
SP500_4_vw_rsi_4_252,-0.12955448017972668,-0.36275888856469923,0.23320440838497256
SP500_4_vw_rsi_4_63,-0.28108712166885075,-0.36275888856469923,0.08167176689584849
