Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
1997,1.6648812545900542,2.3734272639767147,1.8742278986337928,3.637032577618281
1998,0.8561238660320809,1.3082206176976818,0.6895667057038403,1.1975810552677437
1999,-0.25230107496900245,1.5520864723304117,-0.3055033170445254,2.048643802387709
2000,2.1581533584037698,1.835405573020405,4.698693497814914,4.298642712013251
2001,0.42646245155260193,0.6729731978519018,0.48895389584241034,0.6652185504996199
2002,0.33208162893250237,-0.32627469578457696,0.26628186782244323,-0.2850871023968337
2003,3.4440860731705296,2.320845839751739,3.3847453960304454,3.046812407154031
2004,2.9547114026817307,1.88077654062329,5.141640883677955,3.109196984718053
2005,2.6585178568327197,1.4821461917146195,5.50623725719409,2.337828247505488
2006,0.928671657177854,1.4998700627795964,1.6143657554576498,2.070595516531984
2007,1.678753621181475,0.525518395893887,4.041200690193701,0.9334070347967566
2008,-0.5970414571035362,-0.6342616384901639,-0.5838877565026324,-0.6000502275545933
2009,1.4561240502850357,1.2284897380646387,2.185588318479863,1.3362413137584335
2010,1.0905889797988753,1.1255635523936718,1.897657320590079,1.4770390313493467
2011,1.5375296355715748,0.25247295286884797,2.1881003384757363,0.3172346957709688
2012,1.1721774531008327,1.4024302935787685,1.6790130517105424,2.196923642517363
2013,1.8182186151517852,3.076829508577215,3.0610886612829034,5.974681287675948
2014,2.7016809510139064,1.8680540340675926,5.6477318165794586,3.0547527800710697
2015,0.7717009788255841,0.16471818330746293,1.1570739712907046,0.2224703074757839
2016,-0.23953529627262862,1.5686625746438465,-0.24593549305989976,2.468068567522579
2017,1.6215611521881863,3.512734787261009,3.656651050473989,9.255665460243593
2018,0.3495965325510208,-0.24225433740356145,0.4129802256457102,-0.2053134324617423
2019,4.163224606669557,2.9394812416114036,13.35071531273726,6.3871924235046595
2020,1.023820300689681,0.4292493874941973,1.0388723932878527,0.4267976647119515
2021,2.3159435202213046,2.7030425268067515,2.6474678673523324,7.07743359602504
2022,0.014914207479573382,-0.14534074973063332,0.040729509475101296,-0.310312032071184
