Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
1996,3.1874359335512032,2.4482091690384316,3.6993023666803375,2.883104941821149
1997,2.5659794279926444,2.502379729913984,4.160352249492479,3.842475292851189
1998,0.4563482311714622,1.3082206176976823,0.4032398934347279,1.197581055267744
1999,1.1602306883674838,1.552086472330396,1.815628436021222,2.0486438023876743
2000,1.1723204997430499,1.8354055730204062,2.2696409247296985,4.298642712013253
2001,0.19174253069223754,0.6729731978519066,0.21852272753017732,0.665218550499624
2002,1.288045977845865,-0.3262746957845733,1.3203102214186737,-0.2850871023968311
2003,3.682925794865534,2.3208458397517413,5.284716339066322,3.046812407154041
2004,3.1426703460759833,1.8807765406232693,5.1672774251109574,3.1091969847180168
2005,3.1774274673995175,1.4821461917146281,7.951772873049702,2.337828247505517
2006,0.41012945863371575,1.4998700627795953,0.43220044874453106,2.0705955165319727
2007,0.4959571873439475,0.5255183958938803,0.960274645382449,0.9334070347967404
2008,-0.9622122103360264,-0.6342616384901646,-0.7342952834890617,-0.6000502275545935
2009,0.6387277048615634,1.2284897380646447,0.9609424967147981,1.3362413137584404
2010,0.8176589222066553,1.1255635523936793,1.1407407100601883,1.4770390313493575
2011,1.9120483564740607,0.252472952868846,3.0073724524654755,0.31723469577096614
2012,0.40982010134304775,1.402430293578752,0.4935062435644336,2.1969236425173215
2013,2.0525377421756996,3.076829508577216,3.328393223672711,5.974681287675945
2014,1.9134225209910016,1.8680540340675966,4.584591787180361,3.0547527800710585
2015,0.6009427379500567,0.16471818330747307,0.8561643452024306,0.22247030747579824
2016,-0.2609687670141939,1.5686625746438532,-0.3336012258032151,2.468068567522584
2017,3.867902499781995,3.5127347872610217,13.323818131124327,9.255665460243504
2018,-0.06466329881526896,-0.24225433740356642,-0.058900792889303236,-0.2053134324617462
2019,2.6252765415574415,2.939481241611377,4.947990908115639,6.387192423504587
2020,0.7917571530561011,0.4292493874941943,0.7959067311539301,0.42679766471194824
2021,2.841391518710124,2.7030425268067364,4.210949033841545,7.077433596024979
2022,-0.32544576065653136,-0.14534074973063202,-0.5004512411174945,-0.3103120320711833
