Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
1997,2.462497427329049,2.3734272639767147,3.588528320801231,3.637032577618281
1998,0.26663046028261256,1.3082206176976818,0.2260174398360514,1.1975810552677437
1999,0.8734752785104726,1.5520864723304117,1.300446196030635,2.048643802387709
2000,1.3242157501334149,1.835405573020405,3.017314335219041,4.298642712013251
2001,0.7510245914425813,0.6729731978519018,1.0227240595476912,0.6652185504996199
2002,0.5103535882602742,-0.32627469578457696,0.45228610096262045,-0.2850871023968337
2003,2.9151015987098314,2.320845839751739,2.7886132948933122,3.046812407154031
2004,2.942153292484279,1.88077654062329,5.07076080473536,3.109196984718053
2005,2.997492248833524,1.4821461917146195,5.46241688731258,2.337828247505488
2006,0.6150797814912875,1.4998700627795964,0.9347199243348149,2.070595516531984
2007,1.1187353768946398,0.525518395893887,1.4585521133468564,0.9334070347967566
2008,-0.8277099283660265,-0.6342616384901639,-0.7208029363188754,-0.6000502275545933
2009,0.6799803471860396,1.2284897380646387,1.050351772086191,1.3362413137584335
2010,0.634741176943745,1.1255635523936718,0.849440638226346,1.4770390313493467
2011,1.2971771684883275,0.25247295286884797,2.280186041738687,0.3172346957709688
2012,0.586989467075618,1.4024302935787685,0.5724017155909769,2.196923642517363
2013,2.408532919799558,3.076829508577215,4.0011265215669845,5.974681287675948
2014,1.7966653950601508,1.8680540340675926,3.5663087930074835,3.0547527800710697
2015,0.5282652285887101,0.16471818330746293,0.8439096799739697,0.2224703074757839
2016,0.1151632484410029,1.5686625746438465,0.14326832324014582,2.468068567522579
2017,2.4458671265875656,3.512734787261009,5.552544441188999,9.255665460243593
2018,0.0720626631698289,-0.24225433740356145,0.06556069722089468,-0.2053134324617423
2019,3.42654677922893,2.9394812416114036,7.402691186012099,6.3871924235046595
2020,0.35510417111841036,0.4292493874941973,0.36012716306817305,0.4267976647119515
2021,2.1797357861623246,2.7030425268067515,2.606401142541862,7.07743359602504
2022,0.024576493987874776,-0.14534074973063332,0.05001856846531107,-0.310312032071184
