Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
1998,0.5895273212564132,1.286567979790833,0.4635301913212535,1.180049318436577
1999,0.28245547666383397,1.5520864723304115,0.43105186428761616,2.0486438023877143
2000,2.9112217636883138,1.8354055730203913,4.770162732583004,4.2986427120132005
2001,-0.15937371055028393,0.6729731978519033,-0.15981998480128573,0.6652185504996209
2002,0.16599026789056176,-0.32627469578458523,0.12036525243995919,-0.28508710239683976
2003,2.2488336293392663,2.3208458397517386,2.273835396036537,3.0468124071540337
2004,2.321614105575934,1.8807765406232886,2.760512873914451,3.1091969847180576
2005,2.0033346202196594,1.4821461917146195,4.9286712651759474,2.3378282475054966
2006,1.157644261717382,1.4998700627796049,1.8391466871328048,2.070595516531992
2007,0.849866894047202,0.5255183958938981,1.3185024046201574,0.9334070347967752
2008,-1.280862803535204,-0.6342616384901657,-0.7877084327079046,-0.6000502275545946
2009,0.47745897686582406,1.228489738064636,0.656591164291198,1.3362413137584328
2010,2.184412020636745,1.125563552393664,3.982151205233151,1.4770390313493333
2011,0.6727854870437435,0.25247295286884797,0.76219483265013,0.3172346957709684
2012,1.9768894085346689,1.4024302935787545,3.8103425719714616,2.196923642517323
2013,2.136934623843776,3.07682950857721,3.109983776643576,5.974681287675952
2014,0.8237834692986615,1.8680540340675778,1.134805837733461,3.054752780071016
2015,0.8415081624730145,0.1647181833074772,1.2522814122644716,0.2224703074758056
2016,0.5974233745507089,1.5686625746438456,0.9207830797597382,2.4680685675225615
2017,1.1535682749509668,3.512734787261006,1.133291390811503,9.255665460243426
2018,0.0419132101771058,-0.24225433740356284,0.03799931247285679,-0.205313432461743
2019,3.1582017798749975,2.9394812416113925,10.22304086805768,6.387192423504608
2020,0.784148257107568,0.4292493874941972,0.802812276978007,0.4267976647119513
2021,0.9912468240221823,2.703042526806734,1.8049406706781481,7.077433596024934
2022,-0.03243878948754424,-0.14534074973063527,-0.07042946063012846,-0.3103120320711885
