Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
1997,2.1817743351618293,2.3734272639767147,3.315898926580588,3.637032577618281
1998,1.228679111608151,1.3082206176976818,1.080009456636683,1.1975810552677437
1999,0.12631023135115355,1.5520864723304117,0.14782691437101864,2.048643802387709
2000,-0.038840626661737224,1.835405573020405,-0.048308300035324624,4.298642712013251
2001,0.768949499293945,0.6729731978519018,0.7966658178724472,0.6652185504996199
2002,0.1965910269909879,-0.32627469578457696,0.17935842300550814,-0.2850871023968337
2003,3.3861214724035924,2.320845839751739,4.007741968230762,3.046812407154031
2004,3.149053452951806,1.88077654062329,5.106855413318541,3.109196984718053
2005,3.460214026167138,1.4821461917146195,6.7943951870572725,2.337828247505488
2006,0.9101627664975459,1.4998700627795964,1.1628769357367559,2.070595516531984
2007,1.1951508113994247,0.525518395893887,2.539397293200254,0.9334070347967566
2008,-0.7467424831182957,-0.6342616384901639,-0.653354811879577,-0.6000502275545933
2009,-0.09299374267765254,1.2284897380646387,-0.13607582031295526,1.3362413137584335
2010,0.49313466057183647,1.1255635523936718,0.7846308027628475,1.4770390313493467
2011,0.4321375087799315,0.25247295286884797,0.6075648794631543,0.3172346957709688
2012,1.2928754536919473,1.4024302935787685,2.0050687812475485,2.196923642517363
2013,2.8803128089390024,3.076829508577215,5.338953164199854,5.974681287675948
2014,2.1640733761276274,1.8680540340675926,4.851482505618561,3.0547527800710697
2015,0.7544082160519562,0.16471818330746293,1.1649928154484956,0.2224703074757839
2016,0.1253624862856998,1.5686625746438465,0.15839330294401344,2.468068567522579
2017,2.9029124902434345,3.512734787261009,8.959248383456726,9.255665460243593
2018,0.4047769633565277,-0.24225433740356145,0.4268168136909706,-0.2053134324617423
2019,3.4854019745591525,2.9394812416114036,8.227305863821528,6.3871924235046595
2020,0.8542655203849898,0.4292493874941973,0.8662983463729449,0.4267976647119515
2021,2.358788678417233,2.7030425268067515,3.417201044812846,7.07743359602504
2022,-0.015929813803109,-0.14534074973063332,-0.030535306596937276,-0.310312032071184
