Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
1999,-0.09275131002074324,1.3159751556629602,-0.08463651946918758,1.7255283898947817
2000,3.286382907471454,1.8354055730203975,8.7087838659114,4.298642712013232
2001,-0.08029164005422387,0.672973197851912,-0.07215747974628055,0.6652185504996285
2002,0.16070077274702432,-0.3262746957845804,0.11681250230237457,-0.2850871023968364
2003,2.1808247410922217,2.3208458397517293,2.3219260192715145,3.0468124071540275
2004,2.5087118736585157,1.8807765406232795,3.0314581370559197,3.1091969847180163
2005,2.8206069215206226,1.4821461917146228,5.786857620626619,2.337828247505504
2006,1.8540126190631305,1.4998700627796004,3.276924219634463,2.070595516531985
2007,0.44917094606343355,0.5255183958938815,0.7541194866939586,0.9334070347967376
2008,-0.5117726886573427,-0.6342616384901668,-0.5948447658415049,-0.6000502275545949
2009,0.5687226577030193,1.228489738064642,0.8530276740981892,1.3362413137584388
2010,0.301531712860492,1.1255635523936631,0.32274589889976424,1.4770390313493296
2011,0.49041109681903283,0.25247295286885346,0.5547634286284386,0.31723469577097657
2012,0.29080873857189654,1.4024302935787512,0.2712860060207988,2.1969236425173118
2013,1.8763743213251416,3.0768295085772053,2.4927546773120093,5.974681287675917
2014,1.8752052235835677,1.8680540340676015,2.7958659998238313,3.0547527800710705
2015,0.5976454498018735,0.1647181833074625,0.8087762809146997,0.2224703074757832
2016,0.7411652536663297,1.5686625746438494,1.0755664722971945,2.468068567522559
2017,2.190445039405353,3.5127347872610297,3.1869852378295787,9.255665460243467
2018,0.2754038842277605,-0.24225433740356409,0.42480057596578413,-0.20531343246174447
2019,3.578489834786031,2.939481241611396,6.705007165763747,6.387192423504621
2020,1.0401069375239462,0.4292493874941956,1.2083775585968002,0.4267976647119496
2021,1.2646712166553424,2.703042526806741,1.562579768198101,7.077433596024959
2022,-0.2122796045951601,-0.14534074973063374,-0.3671438120309267,-0.3103120320711848
