Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
1998,0.48151319714545654,1.286567979790833,0.3850805814048804,1.180049318436577
1999,0.46048232748441753,1.5520864723304115,0.7451408496239852,2.0486438023877143
2000,2.2765599245238923,1.8354055730203913,3.812048991078893,4.2986427120132005
2001,0.15047305282907555,0.6729731978519033,0.1858668352645953,0.6652185504996209
2002,-0.10472195885691322,-0.32627469578458523,-0.07442728405750916,-0.28508710239683976
2003,2.360654004914844,2.3208458397517386,2.6829439375813693,3.0468124071540337
2004,2.6662228909704346,1.8807765406232886,3.846236066724849,3.1091969847180576
2005,1.7599827234714567,1.4821461917146195,3.987331766469109,2.3378282475054966
2006,0.9653968205439599,1.4998700627796049,1.4177719004075968,2.070595516531992
2007,1.2913923344744618,0.5255183958938981,1.9946266362507121,0.9334070347967752
2008,-1.3201917061122321,-0.6342616384901657,-0.8554717753525068,-0.6000502275545946
2009,0.2591317947668664,1.228489738064636,0.3329327272335012,1.3362413137584328
2010,1.9097434387754566,1.125563552393664,4.132358466886852,1.4770390313493333
2011,1.0966446379867416,0.25247295286884797,1.1340318041329558,0.3172346957709684
2012,1.6237298167608336,1.4024302935787545,3.4379957968351555,2.196923642517323
2013,1.632687751153148,3.07682950857721,2.5953293819281193,5.974681287675952
2014,0.914955201042595,1.8680540340675778,1.2302020504185567,3.054752780071016
2015,0.8910313618172198,0.1647181833074772,1.322938591631592,0.2224703074758056
2016,0.536295871025089,1.5686625746438456,1.0611645417502837,2.4680685675225615
2017,1.4369078624390947,3.512734787261006,1.2074823819378087,9.255665460243426
2018,0.2968475068941091,-0.24225433740356284,0.2618090188387644,-0.205313432461743
2019,4.091528260279179,2.9394812416113925,12.353025462866322,6.387192423504608
2020,0.6841436887549903,0.4292493874941972,0.5837921968828292,0.4267976647119513
2021,1.3348360860196697,2.703042526806734,2.529257250162857,7.077433596024934
2022,-0.19496171074578356,-0.14534074973063527,-0.3165068206892936,-0.3103120320711885
