Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
1995,2.502556156586138,1.856301832779059,8.156302700934909,5.440662009985916
1996,3.01813956000639,2.3160578686904794,4.883278106310196,2.727762875040921
1997,1.8422516541009797,2.502379729913997,2.8530012668599234,3.8424752928512054
1998,0.8373419206738629,1.3082206176976803,0.8744883455923712,1.1975810552677408
1999,1.096416706137652,1.5520864723304013,1.5518709362671868,2.048643802387699
2000,0.7661049032908807,1.8354055730203953,1.0831049233212764,4.298642712013217
2001,0.4328702157868665,0.6729731978519151,0.5119223407187755,0.665218550499635
2002,0.7370571751778954,-0.32627469578458,0.7103866774723255,-0.28508710239683627
2003,2.1852682936078365,2.3208458397517324,2.3727800359015836,3.046812407154028
2004,3.086375080718918,1.880776540623291,8.972584185082395,3.109196984718063
2005,2.272038791457827,1.4821461917146406,4.462496024803644,2.33782824750554
2006,1.5389981128167236,1.499870062779591,1.7596570828371576,2.0705955165319656
2007,1.149062042244183,0.5255183958938902,1.6946859631988667,0.9334070347967616
2008,-0.806266199528443,-0.6342616384901646,-0.7379760885042469,-0.6000502275545943
2009,1.1865830766008685,1.22848973806464,1.261192498941139,1.336241313758436
2010,1.2297091636559299,1.1255635523936696,2.268205458240809,1.4770390313493411
2011,1.489951040607014,0.25247295286884663,2.026016702002246,0.3172346957709673
2012,2.667812044785188,1.4024302935787596,5.032859410601286,2.1969236425173366
2013,1.5302537988799325,3.0768295085772057,2.68715282542945,5.97468128767592
2014,0.949536641984552,1.8680540340675984,1.3783926321928957,3.0547527800710665
2015,-0.6437361515415917,0.16471818330747745,-0.5348693229280912,0.22247030747580568
2016,2.1415897412040388,1.5686625746438538,3.517799501092063,2.468068567522581
2017,2.8138755173826677,3.5127347872609964,5.183150984508295,9.255665460243323
2018,-0.21450377898391135,-0.242254337403555,-0.2603454034152837,-0.20531343246173686
2019,2.6011705400992877,2.9394812416113814,5.694457485915326,6.387192423504617
2020,0.7807584878760693,0.4292493874941928,1.002704058832189,0.42679766471194697
2021,2.6220980079793943,2.70304252680675,6.641354666053663,7.077433596024974
2022,-0.5015589323920638,-0.14534074973063008,-0.6605552471888634,-0.31031203207117936
