Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
1995,1.7147822953201517,1.856301832779059,3.6071925463771275,5.440662009985916
1996,2.6035880871518766,2.3160578686904794,2.4080022687477687,2.727762875040921
1997,3.184290813798122,2.502379729913997,4.364233849411398,3.8424752928512054
1998,1.2933587775351885,1.3082206176976803,1.0067884494302441,1.1975810552677408
1999,2.9723986040969934,1.5520864723304013,5.855324120180701,2.048643802387699
2000,0.8237005177858251,1.8354055730203953,0.9673466460797094,4.298642712013217
2001,0.7372429824777857,0.6729731978519151,1.083687778840367,0.665218550499635
2002,1.3399314514943523,-0.32627469578458,1.5077266139735626,-0.28508710239683627
2003,2.101859656175989,2.3208458397517324,3.093097728559039,3.046812407154028
2004,2.1750204341334043,1.880776540623291,3.226099615429541,3.109196984718063
2005,1.5772753414189145,1.4821461917146406,2.243138720760896,2.33782824750554
2006,0.4793428593618721,1.499870062779591,0.5309149118924262,2.0705955165319656
2007,0.587084030182476,0.5255183958938902,0.6776552668204587,0.9334070347967616
2008,-0.5749209091337759,-0.6342616384901646,-0.5208557851546279,-0.6000502275545943
2009,0.10716181974791172,1.22848973806464,0.12668535197949757,1.336241313758436
2010,0.5627678702023274,1.1255635523936696,0.8472216897847454,1.4770390313493411
2011,0.9248161388605509,0.25247295286884663,1.310459660372396,0.3172346957709673
2012,1.4326583902965078,1.4024302935787596,1.7839843875723735,2.1969236425173366
2013,1.8357094352112913,3.0768295085772057,2.050549025766049,5.97468128767592
2014,0.6899025467653919,1.8680540340675984,0.7954681941493102,3.0547527800710665
2015,0.8788418881554944,0.16471818330747745,0.7655336117623376,0.22247030747580568
2016,1.5053129446354307,1.5686625746438538,3.3183735659470854,2.468068567522581
2017,2.7518171628667543,3.5127347872609964,7.331159824525381,9.255665460243323
2018,-0.18380606159401816,-0.242254337403555,-0.20528565757252315,-0.20531343246173686
2019,4.011131073710345,2.9394812416113814,7.866290781817676,6.387192423504617
2020,0.3589632926936136,0.4292493874941928,0.5297161951212925,0.42679766471194697
2021,1.8388411114739764,2.70304252680675,3.257209195319153,7.077433596024974
2022,-0.3632957031708243,-0.14534074973063008,-0.652417266098262,-0.31031203207117936
