Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
1998,0.9774054177625409,1.286567979790833,0.7996230392077055,1.180049318436577
1999,2.333062247556576,1.5520864723304115,2.8543741999486003,2.0486438023877143
2000,0.9608318189580137,1.8354055730203913,1.762210043364376,4.2986427120132005
2001,0.2288702919385981,0.6729731978519033,0.21350914655648787,0.6652185504996209
2002,-0.02998388195048662,-0.32627469578458523,-0.030219280452738563,-0.28508710239683976
2003,3.754600999983732,2.3208458397517386,5.835737031582438,3.0468124071540337
2004,2.7799375935683845,1.8807765406232886,3.883705674909771,3.1091969847180576
2005,3.085332491012982,1.4821461917146195,5.734798590017075,2.3378282475054966
2006,0.43774644485559766,1.4998700627796049,0.6177271822672675,2.070595516531992
2007,1.039265600699591,0.5255183958938981,1.7089674670305468,0.9334070347967752
2008,-1.177500312356062,-0.6342616384901657,-0.8401175596254971,-0.6000502275545946
2009,0.47458526241644533,1.228489738064636,0.512385644558949,1.3362413137584328
2010,1.120075545463124,1.125563552393664,1.7729281292902193,1.4770390313493333
2011,1.1390032489668154,0.25247295286884797,1.2929879210256237,0.3172346957709684
2012,0.5953339271576694,1.4024302935787545,0.5790661248922554,2.196923642517323
2013,2.4670507183638315,3.07682950857721,3.3864592441497576,5.974681287675952
2014,1.6616492185022422,1.8680540340675778,2.2810193805939303,3.054752780071016
2015,0.5349310186675023,0.1647181833074772,0.6458866559612596,0.2224703074758056
2016,-0.03354350528615687,1.5686625746438456,-0.04421058381902008,2.4680685675225615
2017,2.7371239685375826,3.512734787261006,6.353682584664151,9.255665460243426
2018,0.1918676171633733,-0.24225433740356284,0.18106907685028553,-0.205313432461743
2019,3.965136217884692,2.9394812416113925,8.344661554361723,6.387192423504608
2020,0.8485137744214278,0.4292493874941972,0.9021518757081545,0.4267976647119513
2021,1.7580794152976456,2.703042526806734,2.3356369253232545,7.077433596024934
2022,-0.2636610153791006,-0.14534074973063527,-0.4516987036641349,-0.3103120320711885
