Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
1995,2.0253345055592984,1.856301832779059,5.372084513227987,5.440662009985916
1996,2.487528454905656,2.3160578686904794,2.504310201789951,2.727762875040921
1997,2.5597963866085345,2.502379729913997,3.5518376797276856,3.8424752928512054
1998,0.9610329250421992,1.3082206176976803,0.8869872456821395,1.1975810552677408
1999,1.643967223882018,1.5520864723304013,3.825781657540037,2.048643802387699
2000,1.143955481503977,1.8354055730203953,2.39278954453954,4.298642712013217
2001,0.3422169902423733,0.6729731978519151,0.3836173746174883,0.665218550499635
2002,1.9804828798554694,-0.32627469578458,2.079901872605653,-0.28508710239683627
2003,2.4944372991614747,2.3208458397517324,4.62576620797974,3.046812407154028
2004,2.283168980720444,1.880776540623291,2.5269494895608315,3.109196984718063
2005,1.9296434801007671,1.4821461917146406,3.289415081073453,2.33782824750554
2006,1.524653813504382,1.499870062779591,1.5099310553629932,2.0705955165319656
2007,0.5541546643254411,0.5255183958938902,0.7844555872634543,0.9334070347967616
2008,-0.9613931445609835,-0.6342616384901646,-0.7737310915094744,-0.6000502275545943
2009,0.7167230891856944,1.22848973806464,0.9505765087697082,1.336241313758436
2010,0.589381020313456,1.1255635523936696,0.6651785931094104,1.4770390313493411
2011,0.7793277370961872,0.25247295286884663,1.0125147234331922,0.3172346957709673
2012,1.458139632374828,1.4024302935787596,2.6893342627321055,2.1969236425173366
2013,3.179728742293633,3.0768295085772057,5.455185622591389,5.97468128767592
2014,0.5117185633001782,1.8680540340675984,0.6559964789745393,3.0547527800710665
2015,1.0292074997913336,0.16471818330747745,1.2998835186417008,0.22247030747580568
2016,0.355664246524998,1.5686625746438538,0.4681426615795468,2.468068567522581
2017,3.7816949808713325,3.5127347872609964,10.560667586667158,9.255665460243323
2018,0.03319174294131171,-0.242254337403555,0.037433099782501915,-0.20531343246173686
2019,2.570313514211712,2.9394812416113814,4.643153946612177,6.387192423504617
2020,0.5113238116283575,0.4292493874941928,0.6152585973310356,0.42679766471194697
2021,2.7963349871659897,2.70304252680675,6.624443163476574,7.077433596024974
2022,-0.07241376273898313,-0.14534074973063008,-0.1523296013655012,-0.31031203207117936
