Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
1998,1.176707811633243,1.286567979790833,1.0026786178745484,1.180049318436577
1999,1.5827048209303687,1.5520864723304115,1.8590382207962992,2.0486438023877143
2000,0.50996597057847,1.8354055730203913,0.9033079978365335,4.2986427120132005
2001,0.06241508114569662,0.6729731978519033,0.058546178191868734,0.6652185504996209
2002,-0.22776445825510425,-0.32627469578458523,-0.20839493912742516,-0.28508710239683976
2003,3.145821766145752,2.3208458397517386,5.329299552718927,3.0468124071540337
2004,2.5432964452262485,1.8807765406232886,3.1851817947594814,3.1091969847180576
2005,3.228473261359313,1.4821461917146195,5.433629674698449,2.3378282475054966
2006,1.0295840081085297,1.4998700627796049,1.5239156455060814,2.070595516531992
2007,1.571983072947128,0.5255183958938981,2.500207671451918,0.9334070347967752
2008,-1.0698119559354544,-0.6342616384901657,-0.8322302506830218,-0.6000502275545946
2009,0.8268957595933561,1.228489738064636,0.987625052393584,1.3362413137584328
2010,1.202805660580497,1.125563552393664,1.903906176074541,1.4770390313493333
2011,1.0271427983463435,0.25247295286884797,1.2712058018601184,0.3172346957709684
2012,1.4269466754317608,1.4024302935787545,1.9328838235257844,2.196923642517323
2013,2.7381097598595545,3.07682950857721,4.14270375131028,5.974681287675952
2014,1.5319438076358003,1.8680540340675778,1.840707765010087,3.054752780071016
2015,0.21610539251685587,0.1647181833074772,0.35208524600339597,0.2224703074758056
2016,-0.05641632134200696,1.5686625746438456,-0.07650878236019984,2.4680685675225615
2017,2.2348300295888985,3.512734787261006,4.631030694070851,9.255665460243426
2018,0.809857734348461,-0.24225433740356284,0.7501054118131104,-0.205313432461743
2019,4.7377383574966325,2.9394812416113925,13.707022220596118,6.387192423504608
2020,0.6869492447001779,0.4292493874941972,0.6972774517547393,0.4267976647119513
2021,1.5155410185828193,2.703042526806734,2.0701191648347947,7.077433596024934
2022,-0.38861169097601456,-0.14534074973063527,-0.586181574593417,-0.3103120320711885
