Dates,NAV,FTSE350 NAV,Yearly Ret,FTSE Yearly Ret,Opt Failed Dates,E.W. NAV,E.W. Yearly Ret
2010-04-28,1.0,1.0,0.1029475135554778,0.024012545652434,,1.0,0.11070859725329796
2010-04-29,1.0041855262942452,1.0055847396423343,,,,0.9853308098330287,
2010-04-30,1.0035079479716191,0.994039256007832,,,,0.9775535897546016,
2010-05-04,0.9983519387758552,0.9685855445293772,,,,0.9419459687402951,
2010-05-05,0.9901989901373984,0.9561987271265112,,,,0.987725699032762,
2010-05-06,0.9890123207192152,0.9417176651336026,,,,0.9812702131765092,
2010-05-07,0.95432982382232,0.9170157001481556,,,,0.9963841714866667,
2010-05-10,0.992667713935232,0.964343215581858,,,,1.0050987555987267,
2010-05-11,0.9907817593832856,0.9548204815215536,,,,0.983755743857765,
2010-05-12,0.9993525436392684,0.9636451340518436,,,,0.9788914408508309,
2010-05-13,1.0154352765749592,0.9726309562755536,,,,0.9855865237102215,
2010-05-14,0.998401221717884,0.9420577471710742,,,,0.9601083776627368,
2010-05-17,0.9962001917940956,0.9419861647530096,,,,0.9398742698783982,
2010-05-18,1.0025239376243331,0.9500053184250784,,,,0.939168777910113,
2010-05-19,0.9772888416634872,0.923298608722724,,,,0.9444321005990902,
2010-05-20,0.9626697118540328,0.9080836302896588,,,,0.9172017144328588,
2010-05-21,0.9625391028368172,0.906257797916803,,,,0.9347899855005293,
2010-05-24,0.9663771758001252,0.9074571311777092,,,,0.9565278407295388,
2010-05-25,0.9365240348260662,0.8843840813637753,,,,0.9576676046367286,
2010-05-26,0.9742659792332744,0.9018186391701614,,,,0.9589219843929595,
2010-05-27,0.98338760123791,0.9299395167898352,,,,0.9601512214400839,
2010-05-28,0.9739026628937808,0.9287222660738582,,,,0.9718913166850082,
2010-06-01,0.9794314288742432,0.9242293549620032,,,,0.9543070295859999,
2010-06-02,0.9885301529110516,0.922081358006747,,,,0.9440379040483181,
2010-06-03,1.0044772252306051,0.932803512730177,,,,0.9323104562880398,
2010-06-04,1.0030284223323391,0.9175526993869696,,,,0.9420516096343208,
2010-06-07,1.004848745377981,0.9073676313045734,,,,0.9506659692788403,
2010-06-08,1.0043676813336118,0.900046559162519,,,,0.9539211573899664,
2010-06-09,1.0156881282663683,0.9103747920810442,,,,0.9632133840269587,
2010-06-10,1.0180035980561826,0.9187161977377334,,,,0.9711768700744511,
2010-06-11,1.038133236789711,0.9243010247822876,,,,0.9707049846055361,
2010-06-14,1.0434248001318107,0.9311745975586636,,,,0.970925321844722,
2010-06-15,1.0525823157536096,0.933984841133792,,,,0.9735846131168497,
2010-06-16,1.0543742372645744,0.9375827535142904,,,,0.9781220685903311,
2010-06-17,1.0590629326658996,0.940446749454632,,,,0.9728979140924868,
2010-06-18,1.0744672085363367,0.9398918327607468,,,,0.9635433439885523,
2010-06-21,1.0735407301339048,0.9485375729469852,,,,0.9536581295679782,
2010-06-22,1.0596772034904482,0.9392116686858036,,,,0.9459298726352434,
2010-06-23,1.0609227771940934,0.9269501860662156,,,,0.9492712226457978,
2010-06-24,1.0304443748983596,0.9129345408940566,,,,0.9246604376441362,
2010-06-25,1.0250535451061698,0.9033222195583968,,,,0.9253398730322853,
2010-06-28,1.0292628819456993,0.907833048125323,,,,0.9052543977304116,
2010-06-29,1.0071394255173214,0.8796405880875844,,,,0.9136813469355459,
2010-06-30,1.016128258784036,0.8801238349611851,,,,0.915133601815951,
2010-07-01,0.9922255548940596,0.8602369456699935,,,,0.9330276840936589,
2010-07-02,1.0064239082074096,0.8660186899158903,,,,0.9380314019533788,
2010-07-05,1.0046584929820228,0.8634052761398845,,,,0.9545083155242572,
2010-07-06,1.0199766055314003,0.8887337402372812,,,,0.9592435422863115,
2010-07-07,1.0192182900044988,0.8976478926407069,,,,0.9635351013665178,
2010-07-08,1.0321341300219038,0.9138832045884068,,,,0.9757429764902964,
2010-07-09,1.034513960905934,0.918787780155798,,,,0.971157035095177,
2010-07-12,1.0406454424415603,0.9248916889840952,,,,0.9675169162580534,
2010-07-13,1.0558262738800777,0.943507662596316,,,,0.9603135426660034,
2010-07-14,1.0491141209536414,0.9403751670365674,,,,0.9559251916073718,
2010-07-15,1.054440765293296,0.9328213427830284,,,,0.9545713687509012,
2010-07-16,1.0469250519742894,0.9234417735588532,,,,0.9657221117929623,
2010-07-19,1.041419540104198,0.9215443587679328,,,,0.9788988594017292,
2010-07-20,1.0382632689789892,0.9199691959616328,,,,0.9842178110745993,
2010-07-21,1.0407969203916312,0.9334120943870556,,,,0.9911719702884146,
2010-07-22,1.0456334825930564,0.9511688167758422,,,,0.9896979179153658,
2010-07-23,1.054418580088386,0.9509540695216484,,,,0.9819178258063918,
2010-07-26,1.0576753301126496,0.9578455597530956,,,,0.9885599131298305,
2010-07-27,1.0481421510816145,0.9604589735291016,,,,0.98018921256174,
2010-07-28,1.0440476097045897,0.9522249852006192,,,,0.9992917557194427,
2010-07-29,1.0439521935005809,0.9512046516859844,,,,0.9984566581775463,
2010-07-30,1.0374761659754892,0.9411806658947884,,,,0.9971468970447765,
2010-08-02,1.054793117358486,0.966079548081578,,,,0.9986363298266437,
2010-08-03,1.0523883151825515,0.9659721307533712,,,,0.9909780154725044,
2010-08-04,1.0541038867158488,0.9641284683276644,,,,1.0009374662127344,
2010-08-05,1.0585378045350082,0.9604768035819528,,,,0.9916162648954284,
2010-08-06,1.0549722197336853,0.9544982295369334,,,,0.9720514315151401,
2010-08-09,1.0644891750813774,0.9684781272011704,,,,0.9702734917179451,
2010-08-10,1.0556300811503834,0.9623742183728732,,,,0.9697867784746528,
2010-08-11,1.0375193415213346,0.9388895041034032,,,,0.9673714486844929,
2010-08-12,1.040937904656902,0.9426305813200304,,,,0.9792578403551082,
2010-08-13,1.0403196965556205,0.9442952439994662,,,,0.97678734914537,
2010-08-16,1.0398295341027055,0.944420578782744,,,,0.9707763553816791,
2010-08-17,1.0445156504773534,0.95775605987996,,,,0.9641356798830862,
2010-08-18,1.0464596156259074,0.9492177370219284,,,,0.9714370970205024,
2010-08-19,1.0361857056565429,0.9328213427830284,,,,0.9596954539445792,
2010-08-20,1.0323573322851711,0.9299573468426866,,,,0.9539498855756317,
2010-08-23,1.0406094250154037,0.9370278368204052,,,,0.9581548539860324,
2010-08-24,1.0325059069962763,0.9229226917751102,,,,0.9677591576707504,
2010-08-25,1.0321477162749364,0.914581286118421,,,,0.9726197680736726,
2010-08-26,1.035169789512688,0.922886856864968,,,,0.9943546244905981,
2010-08-27,1.0409202551510264,0.931085097685528,,,,1.0002565332981572,
2010-08-31,1.0485545013776287,0.935309509177976,,,,1.007544651728663,
2010-09-01,1.0630389212823572,0.9605842209101596,,,,1.0126305446920028,
2010-09-02,1.0682033528977437,0.9614076372234516,,,,1.0086236989682285,
2010-09-03,1.070634256314437,0.9716464576710612,,,,1.0129920977459053,
2010-09-06,1.0769730107955346,0.973615454880046,,,,1.0215067362043373,
2010-09-07,1.075558015094974,0.9679947929253496,,,,1.027337548193444,
2010-09-08,1.0814981929292913,0.9719149572904684,,,,1.0376671650819254,
2010-09-09,1.085344215676674,0.9834604409249706,,,,1.0353475778568055,
2010-09-10,1.092843096525731,0.9847850215669348,,,,1.0388629304917765,
2010-09-13,1.0998533364905652,0.9962230878732304,,,,1.0348140064052125,
2010-09-14,1.0909720688316338,0.996563169910702,,,,1.0311498894259379,
2010-09-15,1.0950752529457186,0.994451007865588,,,,1.0456312990188013,
2010-09-16,1.093496605852634,0.991676511798382,,,,1.0469402884700298,
2010-09-17,1.0929030092857517,0.9860201023357632,,,,1.0406693460455614,
2010-09-20,1.1111577324529656,1.0028460784852706,,,,1.0404078012157194,
2010-09-21,1.1104048562823152,0.9981384201192218,,,,1.0502613811585118,
2010-09-22,1.1088461424177718,0.993788673843496,,,,1.0520230376197581,
2010-09-23,1.1094930781658567,0.9929295100222816,,,,1.0524483681429877,
2010-09-24,1.117202971686871,1.002130079500185,,,,1.0530024425906641,
2010-09-27,1.118524124068006,0.9976371683883302,,,,1.0519219755943887,
2010-09-28,1.113783974141345,0.998532167119687,,,,1.0583229920534447,
2010-09-29,1.114294334060944,0.9969032519481736,,,,1.0591086848401772,
2010-09-30,1.109222732985186,0.9931980096416884,,,,1.070242987811978,
2010-10-01,1.1116128665075913,1.0011276634406217,,,,1.077979681535015,
2010-10-04,1.105363657806839,0.9945225902836524,,,,1.0774475075975778,
2010-10-05,1.1081205252107604,1.0088067350752188,,,,1.0735404593198221,
2010-10-06,1.113228199764862,1.0169691409856365,,,,1.0787134175810735,
2010-10-07,1.1109465123928142,1.0135144808434873,,,,1.0776724694398054,
2010-10-08,1.100235267984456,1.0127089819852662,,,,1.0905612038502688,
2010-10-11,1.0981356367418138,1.0153581432691945,,,,1.0889681428750324,
2010-10-12,1.1030716597006438,1.0134249809703515,,,,1.0848073114575296,
2010-10-13,1.118723701734759,1.028783124239546,,,,1.0884558611919126,
2010-10-14,1.1102723263207877,1.0251673818061966,,,,1.0847252999638126,
2010-10-15,1.109689144057057,1.0209071354036063,,,,1.0850899429600673,
2010-10-18,1.1079254323686727,1.0279060429632605,,,,1.0904731288375207,
2010-10-19,1.1083934628391383,1.020996635276742,,,,1.0932523288050093,
2010-10-20,1.1111990272169023,1.025471628933526,,,,1.0991822162061002,
2010-10-21,1.1093087204239378,1.0306626215753951,,,,1.0942282562576602,
2010-10-22,1.1238981643795074,1.027709125761918,,,,1.0832829805750281,
2010-10-25,1.1246280979881131,1.0296065405528383,,,,1.0875664759143586,
2010-10-26,1.1270582911467726,1.0216052169336207,,,,1.0871639751543716,
2010-10-27,1.11444042388448,1.0106325674480745,,,,1.0884295739305587,
2010-10-28,1.121261013671448,1.016342641873687,,,,1.092794799537047,
2010-10-29,1.1202422719350322,1.015859395000086,,,,1.0874827586862654,
2010-11-01,1.1141549364395251,1.0193319725973065,,,,1.1024015546093664,
2010-11-02,1.119188060052026,1.0305731217022596,,,,1.1066889687400208,
2010-11-03,1.112960226660935,1.0290695413140245,,,,1.1061444877771687,
2010-11-04,1.1229586524007409,1.0494396774788166,,,,1.1110850589672894,
2010-11-05,1.1311570181962902,1.0516950917622796,,,,1.101560983861156,
2010-11-08,1.133049624310504,1.0471485156874312,,,,1.091297441956922,
2010-11-09,1.1374042689612711,1.0516593442543571,,,,1.0876925668908408,
2010-11-10,1.1307642178852322,1.0412236066054052,,,,1.0903301723249594,
2010-11-11,1.1241780178027756,1.040919359478076,,,,1.0726313686229132,
2010-11-12,1.1164444499074602,1.037643611679978,,,,1.0738319864441503,
2010-11-15,1.1232894187452036,1.041850105717355,,,,1.087408052027534,
2010-11-16,1.111890264382129,1.0170586408587723,,,,1.0863695849209662,
2010-11-17,1.115629403861729,1.0189739731047638,,,,1.0832994588387883,
2010-11-18,1.1265960308692438,1.0325958712764578,,,,1.0670867631461292,
2010-11-19,1.1286685534541252,1.0261697104635403,,,,1.0783280472315373,
2010-11-22,1.1315099749491555,1.0168617236574298,,,,1.0880918590999846,
2010-11-23,1.119743095035593,0.99905124890343,,,,1.0836125567992516,
2010-11-24,1.1296213139549784,1.0126194821121306,,,,1.0732281789472686,
2010-11-25,1.1420768459391644,1.0201016365453852,,,,1.0660964362841632,
2010-11-26,1.139869842609575,1.0146958966493222,,,,1.0830970752039917,
2010-11-29,1.120744416343545,0.9936275915522956,,,,1.1065829513749557,
2010-11-30,1.1180118449237586,0.989564262351048,,,,1.1072297149432018,
2010-12-01,1.1217131130050564,1.0100060683361247,,,,1.1130280691651122,
2010-12-02,1.1338491775640993,1.0323989540751153,,,,1.1241108010186744,
2010-12-03,1.1345617288952008,1.028407207291932,,,,1.1215491670956355,
2010-12-06,1.1442834170986116,1.0328822009487162,,,,1.1278951889890207,
2010-12-07,1.152666157129433,1.03972002621717,,,,1.1289533599538568,
2010-12-08,1.137968498126544,1.0372140297693708,,,,1.1346683144434833,
2010-12-09,1.1414308337826304,1.0396305263440342,,,,1.1397553727426433,
2010-12-10,1.14094650174149,1.0405255250753909,,,,1.1372481383919166,
2010-12-13,1.1464076358050848,1.049081677986274,,,,1.1384128575877004,
2010-12-14,1.1518626561008984,1.054523340194699,,,,1.1418630871195328,
2010-12-15,1.1488130166406527,1.0529123424782567,,,,1.1447255408906756,
2010-12-16,1.1503033153827438,1.0527154252769142,,,,1.1520405306014383,
2010-12-17,1.1477230613606948,1.0510506751952589,,,,1.1571581325047595,
2010-12-20,1.149878095922482,1.0545949226127636,,,,1.160503376996552,
2010-12-21,1.16399543232681,1.0653706548969673,,,,1.1566070586645354,
2010-12-22,1.1724222558194684,1.071044981814657,,,,1.1630329658664669,
2010-12-23,1.17758945193755,1.0733003960981202,,,,1.1584280617129672,
2010-12-24,1.1758007142777858,1.0755915578895057,,,,1.1564310372089532,
2010-12-29,1.1764185932588704,1.0733540610611136,,,,1.17268561050256,
2010-12-30,1.1733988738402283,1.0688074849862652,,,,1.1753867885436298,
2010-12-31,1.1743794052282754,1.056080585545928,,,,1.1707350919655095,
2011-01-04,1.18479712015461,1.0764865566208623,,,,1.170493518548179,
2011-01-05,1.1879887001281628,1.081856549009003,,,,1.1648273966912301,
2011-01-06,1.187065072211374,1.077488972680426,,,,1.1808392643895773,
2011-01-07,1.1876645853604515,1.0711881466507862,,,,1.1845273317445482,
2011-01-10,1.1825300276705162,1.0661761537551884,,,,1.1838222085726609,
2011-01-11,1.2044746376613642,1.0765044740759335,,,,1.180580885335474,
2011-01-12,1.2107884384418308,1.0830737997249802,,,,1.1807350325185886,
2011-01-13,1.1994355999520396,1.078276554083576,,,,1.1908376655284305,
2011-01-14,1.1915936994933214,1.0743743945757482,,,,1.1817268640837968,
2011-01-17,1.1987327252186597,1.071438816217342,,,,1.1644622129013336,
2011-01-18,1.2093036109706603,1.0840940458373949,,,,1.1670286897144693,
2011-01-19,1.19344601355664,1.0698278185008998,,,,1.1699312408010438,
2011-01-20,1.172185067364319,1.0503525936652445,,,,1.1632710070346044,
2011-01-21,1.1711994333459683,1.055436168978907,,,,1.1759279186786047,
2011-01-24,1.1782179538700988,1.0639565743818675,,,,1.1750466904953394,
2011-01-25,1.1656172983211857,1.05926683347089,,,,1.1671266104108227,
2011-01-26,1.1716502230149648,1.068485320403865,,,,1.1601640614967403,
2011-01-27,1.1709144937519294,1.0677514039637082,,,,1.1733920546152297,
2011-01-28,1.1631039128965828,1.0527690902399078,,,,1.1743005297335156,
2011-01-31,1.1708034230860178,1.0494575949338876,,,,1.1715695920898253,
2011-02-01,1.2029517926708058,1.0664446533745953,,,,1.1766732464593488,
2011-02-02,1.1920688028404538,1.0740163950832056,,,,1.1897380950447956,
2011-02-03,1.193209893805225,1.0710091469045149,,,,1.194435140690912,
2011-02-04,1.1885215838360532,1.073533060807385,,,,1.1923823530306004,
2011-02-07,1.1894831146502147,1.0831274646879736,,,,1.1861841341304709,
2011-02-08,1.1934286737416546,1.090341119501821,,,,1.193612456416296,
2011-02-09,1.1977693785725332,1.0833601293972384,,,,1.1968680697744085,
