Date,Close,Return,Volume,EMA,MACD,RSI
1995-01-05,1.858974814414978,0.00995025774911961,997600,0.0020059457787594995,0.015563518706785073,50.97535712626876
1995-01-06,1.840569257736206,-0.00995025774911948,320000,0.0012345778092189201,0.012390288670945715,47.88369499609461
1995-01-09,1.8313665390014648,-0.005012472173945718,153600,0.0008315423264341048,0.009028819898545759,46.36938442332853
1995-01-10,1.822163701057434,-0.005037789098663182,1134400,0.00045287578287944117,0.005558168461403223,44.84215567741865
1995-01-11,1.8313665390014648,0.005037789098663143,548000,0.0007486766419622607,0.003509785678990518,46.73157057334691
1995-01-12,1.840569257736206,0.005012472173945617,252000,0.0010237602246708642,0.00259904982911352,48.62669030605943
1995-01-13,1.851306319236756,0.005816605434734633,51200,0.0013329760446749784,0.0027124092706598546,50.824884834356524
1995-01-16,1.842050194740296,-0.00501232081992016,688000,0.000923602053410776,0.0020319326992688236,48.88303703641332
1995-01-17,1.814281344413757,-0.015189751776801833,275200,-0.00011596916144165025,-0.0007395390872628749,43.51196611504074
1995-01-18,1.805025100708008,-0.005114937917912534,522400,-0.0004384832747623524,-0.0036408821320155216,41.86086939427073
1995-01-19,1.7679986953735352,-0.0207262715932935,312800,-0.0017473728436998457,-0.008826195972882145,35.97947756184738
1995-01-20,1.7587422132492063,-0.005249324302330948,567200,-0.0019733051958695943,-0.013526589197463412,34.66811960558023
1995-01-23,1.7772547006607056,0.010470968728859092,276800,-0.0011704488136290339,-0.015578304674523036,39.423386387680694
1995-01-24,1.8327937126159668,0.030771550940295534,1619200,0.0008903253640435186,-0.012577781035622682,50.95655742650245
1995-01-25,1.8235374689102173,-0.005063142817302668,1012000,0.0005062306426663454,-0.010821996702064185,49.27282708944623
1995-01-26,1.8327937126159668,0.005063142817302609,1295200,0.0008002249765138462,-0.008584664786685625,51.01588728818472
1995-01-27,1.851306319236756,0.010050086741104422,725600,0.0013969902516487221,-0.00525714934150634,54.39137247273589
1995-01-30,1.8605623245239256,0.004987258634763974,556800,0.0016286204699142222,-0.0018518402451215277,56.023095061716496
1995-01-31,1.8605623245239256,0.0,990400,0.0015235481815326596,0.0008372405596825949,56.023095061716496
1995-02-01,1.8975892066955569,0.019705474886889555,1404800,0.0026965757109105237,0.005888240445403703,62.28339118400608
1995-02-02,1.8975892066955569,0.0,688800,0.0025226030844001674,0.009778474082986932,62.28339118400608
1995-02-03,1.9253599643707275,0.014528702802894478,564000,0.0032971901630127034,0.014930273424605733,66.43908856015854
1995-02-06,1.934615969657898,0.0047958967550673845,336000,0.0033938809108871987,0.019534808676137327,67.715882307078
1995-02-07,1.9253599643707275,-0.0047958967550674044,100000,0.0028655081582449663,0.022181360845441533,65.05071923968025
1995-02-08,1.953128457069397,0.014319479223834608,582400,0.003604474033444298,0.026217241753531795,68.99347388836983
1995-02-09,1.990155577659607,0.018780391448377006,1178400,0.004583565479568989,0.03203421514167015,73.3162324190615
1995-02-10,2.0179245471954346,0.01385671593018315,577600,0.005181833250576354,0.03844179909658352,76.01671309819777
1995-02-13,1.990155577659607,-0.013856715930183162,393600,0.0039535397550434824,0.040808714322257744,68.54602067826896
1995-02-14,1.990155577659607,0.0,427200,0.003698472674072935,0.042198078509640524,68.54602067826896
1995-02-15,1.9808977842330933,-0.00466264708885466,833600,0.0031590455925937354,0.042067208485564445,66.03671082818346
1995-02-16,1.9808977842330933,0.0,659200,0.002955236199523172,0.041485276603618226,66.03671082818347
1995-02-17,1.9808977842330933,0.0,1142400,0.002764575799553935,0.04055658038153931,66.03671082818346
1995-02-21,1.990155577659607,0.004662647088854663,491200,0.002887032011766885,0.04010529956485698,67.52168723479345
1995-02-22,1.990155577659607,0.0,426400,0.002700771881975473,0.0392946915225576,67.52168723479346
1995-02-23,1.999412417411804,0.00464053069175947,902400,0.0028259176116389568,0.038950234358281266,69.08897190954069
1995-02-24,1.999412417411804,0.0,1179200,0.002643600346371927,0.03823648319700168,69.0889719095407
1995-02-27,1.990155577659607,-0.004640530691759434,502400,0.0021736564084279685,0.03650309568930532,65.42727313874171
1995-02-28,1.9808977842330933,-0.00466264708885466,524000,0.0017326045698936054,0.03399052542344738,61.894195122127705
1995-03-01,1.9623850584030151,-0.009389568327535314,376000,0.0010150450281239977,0.030157832409068774,55.44634549099231
1995-03-02,1.9716426134109497,0.004706409241796411,360000,0.001253197558038347,0.02754982566158093,57.813099983147374
1995-03-03,1.9716426134109497,0.0,136000,0.0011723461026810344,0.02519255740458526,57.813099983147374
1995-03-06,1.9716426134109497,0.0,402400,0.00109671087025,0.02305860013879557,57.813099983147374
1995-03-07,1.9716426134109497,0.0,577600,0.001025955330233871,0.021123920228119486,57.813099983147374
1995-03-08,1.9716426134109497,0.0,214400,0.0009597646637671696,0.019367416933679493,57.81309998314737
1995-03-09,1.943872570991516,-0.014184855246102374,118400,-1.7307588482478285e-05,0.015555253795645818,46.97120415949587
1995-03-10,1.9808977842330933,0.018868014331841234,297600,0.001201100277344858,0.015344826709099868,58.22096083978687
1995-03-13,1.9623850584030151,-0.009389568327535314,472800,0.0005178313350945245,0.013528293720841189,52.25208589247057
1995-03-14,1.934615969657898,-0.014251758500754367,621600,-0.00043504542850862984,0.009735717562670887,44.82806702794037
1995-03-15,1.916101574897766,-0.00961614930985248,1717600,-0.001027374711175975,0.005176445861727386,40.67823853947999
1995-03-16,1.953128457069397,0.01913973177861978,880000,0.0002737289333269769,0.004499087456027118,50.53947106696952
1995-03-17,1.9623850584030151,0.004728176031987105,537600,0.0005611126171115013,0.004655540236510491,52.658226287832164
1995-03-20,1.9716426134109497,0.004706409241796411,833600,0.0008285511090266567,0.005463557028274391,54.7461148928364
1995-03-21,1.9716426134109497,0.0,222400,0.0007750961987668724,0.006034355859106055,54.7461148928364
1995-03-22,1.9716426134109497,0.0,821600,0.0007250899923948161,0.006412795332160881,54.7461148928364
1995-03-23,1.990155577659607,0.009345806174593593,197600,0.0012812652299560275,0.008113030866986781,59.23635459191159
1995-03-24,2.027182579040528,0.01843412153215602,505600,0.002387901120420543,0.012306388950391156,66.41423425412347
1995-03-27,2.0549511909484863,0.013605159361735827,428000,0.0031115952005054,0.01766669963574019,70.59591724460384
1995-03-28,2.045694828033448,-0.004514595307074249,296800,0.0026195829096938095,0.02092664401838107,67.57557279855484
1995-03-29,2.027182579040528,-0.009090564054661484,333600,0.0018640895571547583,0.021765490620520467,61.874073325081284
1995-03-30,2.0086681842803955,-0.009175029368524164,324800,0.001151888336143215,0.020697735064459488,56.71978239061247
1995-03-31,2.0086681842803955,0.0,192000,0.0010775729596178463,0.0196253028189477,56.71978239061246
1995-04-03,2.064208507537842,0.02727495603834191,1433600,0.002767726706632302,0.022991995048055935,66.44476365960772
1995-04-04,1.9716426134109497,-0.045879854376567365,854400,-0.0003708269116386438,0.017983525951929424,47.34898750265151
1995-04-05,2.0179245471954346,0.02320252210477665,740000,0.001150034315226859,0.017546577350000758,54.404713157387306
1995-04-06,2.027182579040528,0.004577405601972845,538400,0.0013711550434040195,0.01774281016120338,55.684055647374095
1995-04-07,2.045694828033448,0.009090564054661554,608000,0.0018691814312270863,0.019171117153333972,58.209126214038896
1995-04-10,2.0549511909484863,0.004514595307074275,636800,0.0020398532941849692,0.02081008614434099,59.45317173780037
1995-04-11,2.064208507537842,0.004494767308081978,479200,0.0021982348434686472,0.02259550207725125,60.712780127589696
1995-04-12,2.045694828033448,-0.0090093626151562,529600,0.0014751640396863989,0.022259958906648336,56.905414733272394
1995-04-13,2.0549511909484863,0.004514595307074275,408000,0.0016712563795178747,0.022481793533652983,58.31300841375887
1995-04-17,2.0006091594696045,-0.02680038238310634,736000,-0.00016562354065142938,0.01806441594642516,48.33209281597294
1995-04-18,1.9726932048797607,-0.01405199573662073,552000,-0.0010615185210365455,0.012170731533920787,44.15137842547318
1995-04-19,1.9913033246994016,0.009389643210478155,185600,-0.0003872500222291455,0.0088990426888369,47.416828474122966
1995-04-20,2.0006091594696045,0.0046623525261426935,80800,-6.146921265676885e-05,0.006976685909384717,49.02193830962428
1995-04-21,2.0099141597747803,0.004640300659564673,86400,0.00024187077909945318,0.006133338759977125,50.64427594991049
1995-04-24,2.0285236835479736,0.009216264416430038,196000,0.0008208639169917489,0.006887221507904773,53.810248211867815
1995-04-25,2.0657453536987305,0.018182828392951718,297600,0.0019409906573762633,0.01036863357021156,59.417540809179016
1995-04-26,2.0378313064575195,-0.013604950078155561,166400,0.0009380267389548554,0.010751312943714453,54.11218742758271
1995-04-27,2.0099141597747803,-0.013794142731226236,88800,-1.2435807508440742e-05,0.008701602028676536,49.364847338654435
