Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
2016,1.438331893084165,0.7655889314960568,1.7117059297879207,1.0882721881743092
2017,2.657535228572848,2.99747423503223,3.7622624334693406,6.031396657606428
2018,-0.31215358507412644,-0.9231703054252607,-0.2754318536855124,-0.6432880065602531
2019,4.777160380083086,2.9833368203092134,12.403765121382303,5.196323263044668
2020,1.0321328072792084,0.09222799866616542,0.9116574338943677,0.07344357784898273
2021,0.4495286439985087,1.2894355696397617,0.4927299565522036,2.1785682188777526
2022,-0.5623109892519063,-0.43214887574976313,-0.6717284998285029,-0.5675900302638079
2010,1.2718125478121236,1.0477129888811125,2.787521597461226,1.718731354834278
2011,0.5871071673668923,-0.32496261725007414,0.6995852207668498,-0.29704059091998514
2012,2.2182298151960245,2.135704092457623,4.495999297037787,2.5071024912050546
2013,3.3148725106803387,2.7517237624870257,4.6789501659050075,3.084778272334838
2014,-0.05888921362476601,0.37144302918544087,-0.05069193753409906,0.35494573707415167
2015,1.17609097095751,0.6786507546253687,1.0894523021870495,0.8176935299881677
