Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
2016,1.2429685809995616,0.7655889314960501,1.3355458275326426,1.0882721881743016
2017,3.2752696598020425,2.9974742350322425,5.4816336695769685,6.031396657606479
2018,-0.7730137850540619,-0.9231703054252571,-0.5403232006312721,-0.6432880065602569
2019,3.408630258158328,2.9833368203092214,5.508790061855138,5.19632326304466
2020,0.579035166129596,0.09222799866617175,0.5104972824910049,0.07344357784898776
2021,-0.5750241791271747,1.28943556963977,-0.5757133141718994,2.1785682188777753
2022,-0.5720051768058851,-0.4321488757497617,-0.6491675190608096,-0.5675900302638064
2008,-1.2427454439075125,-0.8013368511605518,-0.8178082506585979,-0.6182235994147477
2009,1.272480299584524,2.498255578985709,1.8119169829142991,2.663581800346489
2010,2.2408208704824215,1.7020529043335577,3.885162944037527,2.0163597230859547
2011,-0.279928002892078,-0.3249626172500794,-0.2034147872407528,-0.29704059091998847
2012,1.7188796930416712,2.135704092457613,3.505496739206284,2.5071024912050337
2013,2.2448260008433634,2.7517237624870274,2.331385006925939,3.084778272334839
2014,1.4348500608246724,0.37144302918544075,1.9006482529936681,0.35494573707414706
2015,3.0233685910396053,0.6786507546253583,4.328614864069588,0.8176935299881543
