Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
2016,1.332899582799132,0.7655889314960501,1.6499626400797356,1.0882721881743016
2017,3.4773323129418325,2.9974742350322425,3.8754132811047253,6.031396657606479
2018,-0.8396149396489881,-0.9231703054252571,-0.6180211294578579,-0.6432880065602569
2019,2.564868287194385,2.9833368203092214,5.172949143081714,5.19632326304466
2020,0.5101373230131074,0.09222799866617175,0.5060173937160576,0.07344357784898776
2021,-0.8695104397608668,1.28943556963977,-0.62562346651923,2.1785682188777753
2022,-0.7284631109717037,-0.4321488757497617,-0.7227643741778165,-0.5675900302638064
2008,-1.2648131503165574,-0.8013368511605518,-0.8097372161690486,-0.6182235994147477
2009,0.5199776924761539,2.498255578985709,0.77299818181147,2.663581800346489
2010,2.713532071026262,1.7020529043335577,4.206004773452271,2.0163597230859547
2011,-0.0935004291729036,-0.3249626172500794,-0.07640521594196627,-0.29704059091998847
2012,2.0921091376635625,2.135704092457613,4.397436582010149,2.5071024912050337
2013,2.403545841516456,2.7517237624870274,3.0450255093214946,3.084778272334839
2014,1.6256809348059404,0.37144302918544075,2.5502811565935217,0.35494573707414706
2015,2.7158069211899027,0.6786507546253583,4.147617331558715,0.8176935299881543
