Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
2016,1.337671931502051,0.7655889314960624,1.4404815529718786,1.0882721881743196
2017,3.5564246592215993,2.9974742350322305,7.189586460587264,6.031396657606479
2018,-0.6811712407040019,-0.9231703054252528,-0.5703806626670845,-0.6432880065602531
2019,3.1808709525498413,2.983336820309215,11.08570191392183,5.196323263044668
2020,0.43183328049569253,0.09222799866617035,0.3462176297447911,0.07344357784898667
2021,0.9466385768003734,1.2894355696397655,1.713202091242936,2.17856821887776
2022,-0.3679209317415739,-0.4321488757497605,-0.6041921819229913,-0.5675900302638055
2006,0.6817613682609381,1.2483562660348404,1.7051059123738317,2.7835004655685744
2007,0.11538903092404548,0.4960838731422817,0.1198340939051806,0.6396255528266156
2008,-0.4019619768197039,-0.8830023823526455,-0.3814285078600544,-0.6224704446231327
2009,-1.1730327736462673,2.4982555789857104,-0.9146120625478291,2.663581800346487
2010,1.3954412689539077,1.7020529043335648,1.926216638804269,2.0163597230859667
2011,0.5759002350779632,-0.3249626172500753,0.5316112376062908,-0.29704059091998525
2012,2.107915223331649,2.135704092457619,4.248561182827215,2.5071024912050413
2013,3.7839279821856975,2.75172376248701,3.471708677188342,3.0847782723348245
2014,0.8313059466242017,0.37144302918544014,2.0285489119716424,0.35494573707414917
2015,1.7683178205085939,0.6786507546253551,2.4802510269366436,0.8176935299881515
