Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
2016,2.107053781372462,0.7655889314960624,3.0056959234786915,1.0882721881743196
2017,5.228361138161309,2.9974742350322305,13.36641569203366,6.031396657606479
2018,-0.7042718684179866,-0.9231703054252528,-0.4950841901119633,-0.6432880065602531
2019,3.76988468122123,2.983336820309215,12.027876387068629,5.196323263044668
2020,0.6717328952564823,0.09222799866617035,0.598488744443706,0.07344357784898667
2021,1.5481233079428947,1.2894355696397655,2.471946941431634,2.17856821887776
2022,-0.3835321524262434,-0.4321488757497605,-0.5411220955636707,-0.5675900302638055
2006,1.2950560506489779,1.2483562660348404,6.28593097725128,2.7835004655685744
2007,1.6150360144822835,0.4960838731422817,12.843227151217537,0.6396255528266156
2008,-1.3822313852409691,-0.8830023823526455,-0.9372024833321324,-0.6224704446231327
2009,-1.067845245291058,2.4982555789857104,-0.8075963340786301,2.663581800346487
2010,4.628641172604029,1.7020529043335648,9.359636338673663,2.0163597230859667
2011,-0.4595248304371,-0.3249626172500753,-0.3465314136005548,-0.29704059091998525
2012,1.4703961285760723,2.135704092457619,1.9061755478813862,2.5071024912050413
2013,2.637571052475628,2.75172376248701,2.700201229648254,3.0847782723348245
2014,0.5734018787678566,0.37144302918544014,1.2548681020164867,0.35494573707414917
2015,2.4683217770231796,0.6786507546253551,3.289299402892942,0.8176935299881515
