Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
2016,1.2774367599325642,0.7655889314960453,1.673845524733437,1.0882721881742947
2017,2.917785494694721,2.9974742350322447,5.336727327085264,6.031396657606433
2018,-0.4910788648576396,-0.9231703054252643,-0.421884503051514,-0.6432880065602589
2019,4.541904346567895,2.983336820309221,9.905288787619211,5.196323263044646
2020,0.7094194474987771,0.09222799866617526,0.5893884335581038,0.0734435778489906
2021,0.008583042824602238,1.2894355696397641,0.00885172813940446,2.178568218877756
2022,-0.7404569859030365,-0.43214887574976113,-0.7245540205625969,-0.5675900302638062
2009,1.5822788371397456,2.2783019622356218,3.110866673157225,5.263756019306836
2010,1.604071764322591,1.7020529043335524,2.9031769104502305,2.016359723085949
2011,0.03640582934968352,-0.32496261725007425,0.03278526603439505,-0.29704059091998475
2012,2.9306021903487385,2.1357040924576194,6.303266843240557,2.507102491205044
2013,3.7169125711738324,2.7517237624870083,5.575921528346017,3.084778272334818
2014,0.8785028852684872,0.37144302918544697,1.2610334963984244,0.3549457370741578
2015,1.3965600951205361,0.6786507546253646,1.507551603528118,0.8176935299881667
