Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
2016,1.6290126833652954,0.7655889314960624,2.356058519860498,1.0882721881743196
2017,2.752828503448366,2.9974742350322305,4.652158556089844,6.031396657606479
2018,-0.8046336937981279,-0.9231703054252528,-0.5183998920474957,-0.6432880065602531
2019,3.7161972952704247,2.983336820309215,13.075466150916341,5.196323263044668
2020,0.7709469784078176,0.09222799866617035,0.6729861424546187,0.07344357784898667
2021,2.2109745875226166,1.2894355696397655,3.8669551255187176,2.17856821887776
2022,-0.5845219771759055,-0.4321488757497605,-0.6666384380099666,-0.5675900302638055
2006,0.19342919568892597,1.2483562660348404,0.4677538228156595,2.7835004655685744
2007,1.195845140031252,0.4960838731422817,2.9470653550356287,0.6396255528266156
2008,-1.7149783978992441,-0.8830023823526455,-0.9452287691035053,-0.6224704446231327
2009,-0.3657339213302697,2.4982555789857104,-0.3917256897321992,2.663581800346487
2010,2.9827564152236974,1.7020529043335648,5.423977765432546,2.0163597230859667
2011,0.18899392047261532,-0.3249626172500753,0.17548783677437116,-0.29704059091998525
2012,0.019226574786215502,2.135704092457619,0.019958559653445635,2.5071024912050413
2013,2.753944030433777,2.75172376248701,2.6266443032944924,3.0847782723348245
2014,0.5067410137760112,0.37144302918544014,0.7719401760114432,0.35494573707414917
2015,2.0211142016997736,0.6786507546253551,3.1183948695848738,0.8176935299881515
