Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
2016,0.8560909511275137,0.7655889314960568,1.0984149071178844,1.0882721881743092
2017,2.009815697522927,2.99747423503223,2.8957485896733064,6.031396657606428
2018,-0.6017683185470463,-0.9231703054252607,-0.6026462876096497,-0.6432880065602531
2019,4.903166732418342,2.9833368203092134,8.2594364181176,5.196323263044668
2020,1.5478289232789488,0.09222799866616542,1.5211967004744529,0.07344357784898273
2021,0.17736371641738188,1.2894355696397617,0.22009318278242912,2.1785682188777526
2022,-0.6010145868735668,-0.43214887574976313,-0.6684414469727288,-0.5675900302638079
2010,1.5181323730412315,1.0477129888811125,3.486833802410986,1.718731354834278
2011,1.193280202352022,-0.32496261725007414,2.0639776245981256,-0.29704059091998514
2012,0.864631533272302,2.135704092457623,1.7082457830171378,2.5071024912050546
2013,1.8964705356991964,2.7517237624870257,2.7249014813940895,3.084778272334838
2014,-1.3097677906654392,0.37144302918544087,-0.8569055363066314,0.35494573707415167
2015,0.0463361407219683,0.6786507546253687,0.04765387112762386,0.8176935299881677
