Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
2016,1.127402828534779,0.7655889314960617,1.5861146953449763,1.0882721881743176
2017,5.075427904649902,2.9974742350322545,8.555241595791784,6.03139665760651
2018,-0.30986253191188656,-0.9231703054252588,-0.23471013250118372,-0.6432880065602533
2019,3.6784045404987777,2.9833368203092023,7.259586926847915,5.196323263044631
2020,0.18168922582768607,0.09222799866617175,0.14385569690256803,0.07344357784898776
2021,0.6869957914789583,1.2894355696397688,0.5976375064474608,2.1785682188777584
2022,-0.6130196114914241,-0.43214887574975913,-0.7103988906661552,-0.5675900302638043
2007,1.2461564811321324,-0.7694901278105993,11.550370782385329,-0.7360728452625513
2008,-1.6635063790574456,-0.883002382352644,-0.9480753074203725,-0.6224704446231311
2009,-0.3000147297291996,2.4982555789857104,-0.38969873115230447,2.6635818003464893
2010,1.341730066857102,1.7020529043335595,3.7529633578039414,2.0163597230859622
2011,-0.1490136807107466,-0.32496261725008413,-0.10159492246334371,-0.29704059091999274
2012,3.6324382167509803,2.1357040924576376,6.241301426645194,2.5071024912050803
2013,2.9689623099197857,2.751723762487018,4.279456584167039,3.0847782723348223
2014,1.2160151775347037,0.37144302918543654,4.649478289305983,0.3549457370741455
2015,1.9962116573251494,0.6786507546253525,3.7718704036403676,0.8176935299881467
