Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
2016,0.8162966594190963,0.7655889314960624,0.9322588751211384,1.0882721881743196
2017,3.6877350699238303,2.9974742350322305,8.210967231333122,6.031396657606479
2018,-0.3252876627162695,-0.9231703054252528,-0.2664636924671294,-0.6432880065602531
2019,4.312497793876108,2.983336820309215,12.87802483729592,5.196323263044668
2020,0.6852478121205364,0.09222799866617035,0.5481384051055973,0.07344357784898667
2021,1.20058144921544,1.2894355696397655,1.9579735765037434,2.17856821887776
2022,-0.32038414438476986,-0.4321488757497605,-0.5354666958250326,-0.5675900302638055
2006,0.17940577579182548,1.2483562660348404,0.43055279996645796,2.7835004655685744
2007,1.0201517872058234,0.4960838731422817,1.4685140550210143,0.6396255528266156
2008,-0.9364915552487938,-0.8830023823526455,-0.6945502185939567,-0.6224704446231327
2009,-0.4352172414066877,2.4982555789857104,-0.47411872169565866,2.663581800346487
2010,1.752844013246325,1.7020529043335648,3.6945294990939885,2.0163597230859667
2011,-0.08219321046382247,-0.3249626172500753,-0.07487031948179755,-0.29704059091998525
2012,0.050598496135962005,2.135704092457619,0.05789697870983209,2.5071024912050413
2013,3.8615068899933225,2.75172376248701,4.698836867436528,3.0847782723348245
2014,0.4685360487365776,0.37144302918544014,0.8575942222849195,0.35494573707414917
2015,1.75268185808233,0.6786507546253551,2.285297361398001,0.8176935299881515
