Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
2016,1.1139237408169784,0.7655889314960501,1.3582982645560338,1.0882721881743016
2017,2.671027356213409,2.9974742350322425,4.971435818116979,6.031396657606479
2018,-0.348994955103496,-0.9231703054252571,-0.28084150498777377,-0.6432880065602569
2019,3.846189193110279,2.9833368203092214,6.710807499937462,5.19632326304466
2020,0.6344247203950879,0.09222799866617175,0.5244953913585243,0.07344357784898776
2021,-0.1303307015956913,1.28943556963977,-0.10855943128134377,2.1785682188777753
2022,-0.7030219137911375,-0.4321488757497617,-0.8147239361561128,-0.5675900302638064
2008,-0.8875239233364188,-0.8013368511605518,-0.6736637263641673,-0.6182235994147477
2009,0.372184946022673,2.498255578985709,0.49439217504475813,2.663581800346489
2010,1.2321945356004604,1.7020529043335577,1.8824055700245643,2.0163597230859547
2011,-0.08129716390455502,-0.3249626172500794,-0.06241801737020946,-0.29704059091998847
2012,2.887305468723987,2.135704092457613,5.974193831933621,2.5071024912050337
2013,1.6676505822607675,2.7517237624870274,2.0933163430125754,3.084778272334839
2014,0.6036060894582798,0.37144302918544075,0.6508568620364062,0.35494573707414706
2015,2.40019768712892,0.6786507546253583,3.2406700214357613,0.8176935299881543
