Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
2016,1.3944598348769226,0.7655889314960624,1.7508376590325816,1.0882721881743196
2017,5.458730985627633,2.9974742350322305,13.982197080559919,6.031396657606479
2018,-0.7997247548709621,-0.9231703054252528,-0.5034921456864878,-0.6432880065602531
2019,3.125961252535136,2.983336820309215,10.403330922046978,5.196323263044668
2020,0.4238501500978224,0.09222799866617035,0.34691855023570023,0.07344357784898667
2021,1.8266613845165445,1.2894355696397655,3.157236780265666,2.17856821887776
2022,-0.3923512637894943,-0.4321488757497605,-0.5210887164051469,-0.5675900302638055
2006,1.3928520536087396,1.2483562660348404,6.606776720356867,2.7835004655685744
2007,1.6280155738760942,0.4960838731422817,12.960302578817057,0.6396255528266156
2008,-1.4194075591719788,-0.8830023823526455,-0.9370671445247581,-0.6224704446231327
2009,-0.45118637283612684,2.4982555789857104,-0.4861949250857173,2.663581800346487
2010,4.907555550957972,1.7020529043335648,9.898528195327152,2.0163597230859667
2011,-0.5408365342284464,-0.3249626172500753,-0.41845249385455147,-0.29704059091998525
2012,1.804423712047479,2.135704092457619,2.4337637670459085,2.5071024912050413
2013,3.5824610327793587,2.75172376248701,4.312290235560836,3.0847782723348245
2014,0.6132951841871831,0.37144302918544014,1.2641334617203284,0.35494573707414917
2015,3.0482922112460553,0.6786507546253551,5.020942400094204,0.8176935299881515
