Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
2016,1.088324170388605,0.7655889314960617,1.6072649205495562,1.0882721881743176
2017,4.536141798771143,2.9974742350322545,9.832095248790843,6.03139665760651
2018,0.7561543367070055,-0.9231703054252588,0.912172639031133,-0.6432880065602533
2019,1.7338364808487496,2.9833368203092023,2.804724535794485,5.196323263044631
2020,0.3360770739124046,0.09222799866617175,0.31117405987435304,0.07344357784898776
2021,0.7985924665780201,1.2894355696397688,1.2378494103639315,2.1785682188777584
2022,-0.4202937509399812,-0.43214887574975913,-0.5539509226104287,-0.5675900302638043
2007,1.2371732499992159,-0.7694901278105993,11.316977697123532,-0.7360728452625513
2008,-1.3236551215073513,-0.883002382352644,-0.9266905082093867,-0.6224704446231311
2009,-1.3041068158655011,2.4982555789857104,-0.8234988160707821,2.6635818003464893
2010,2.316800212583783,1.7020529043335595,4.936826903563557,2.0163597230859622
2011,1.028139893045289,-0.32496261725008413,1.2152786674172338,-0.29704059091999274
2012,1.947158732990465,2.1357040924576376,3.0840583069441285,2.5071024912050803
2013,4.5925983802839125,2.751723762487018,7.128805688022464,3.0847782723348223
2014,0.681838411656175,0.37144302918543654,1.7502763012474591,0.3549457370741455
2015,2.268465213710862,0.6786507546253525,3.4492972050843043,0.8176935299881467
