Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
2016,1.1114627789795137,0.7655889314960617,1.3909249030483026,1.0882721881743176
2017,5.068828280706152,2.9974742350322545,11.103804705856149,6.03139665760651
2018,-0.8262681314624164,-0.9231703054252588,-0.4796028689087271,-0.6432880065602533
2019,0.34154031841401183,2.9833368203092023,0.2784905553425332,5.196323263044631
2020,0.497249209142186,0.09222799866617175,0.47897731080210904,0.07344357784898776
2021,0.7744433943504823,1.2894355696397688,1.1027428653252125,2.1785682188777584
2022,-0.422295472477154,-0.43214887574975913,-0.5521773097404963,-0.5675900302638043
2007,0.9899144361808762,-0.7694901278105993,4.677450148980642,-0.7360728452625513
2008,-1.3030992632184433,-0.883002382352644,-0.9227830469581038,-0.6224704446231311
2009,-1.3216516445767872,2.4982555789857104,-0.817073154278631,2.6635818003464893
2010,2.731207017747127,1.7020529043335595,5.556276652502104,2.0163597230859622
2011,0.005824981827288027,-0.32496261725008413,0.006686752963856549,-0.29704059091999274
2012,1.5479427512542756,2.1357040924576376,2.4853666793264213,2.5071024912050803
2013,3.571129741969394,2.751723762487018,4.685534688203366,3.0847782723348223
2014,0.6362459453963726,0.37144302918543654,1.6619266882536077,0.3549457370741455
2015,1.1504629146697363,0.6786507546253525,1.5792172569691638,0.8176935299881467
