Years,Strategy Sharpe,E.W. Sharpe,Strategy Calmar,E.W. Calmar
2016,1.932656404347542,0.7655889314960624,2.7778179833260364,1.0882721881743196
2017,6.066038886769598,2.9974742350322305,16.954646403810887,6.031396657606479
2018,-0.7590693139451442,-0.9231703054252528,-0.4959438936571365,-0.6432880065602531
2019,3.5220780098275397,2.983336820309215,12.111870848564761,5.196323263044668
2020,0.5448498400094706,0.09222799866617035,0.5010400686833534,0.07344357784898667
2021,1.2730429679961968,1.2894355696397655,2.0235535867243883,2.17856821887776
2022,-0.407715135006344,-0.4321488757497605,-0.5685719673158921,-0.5675900302638055
2006,1.3051671414719317,1.2483562660348404,6.444769937437767,2.7835004655685744
2007,1.6112658613779716,0.4960838731422817,12.837464468801004,0.6396255528266156
2008,-1.110443708002484,-0.8830023823526455,-0.8925492869162509,-0.6224704446231327
2009,-1.0259096172884112,2.4982555789857104,-0.7994533203520724,2.663581800346487
2010,4.811470010480904,1.7020529043335648,9.440984863093144,2.0163597230859667
2011,-0.5600750909802747,-0.3249626172500753,-0.4225811417104045,-0.29704059091998525
2012,1.5331074032180618,2.135704092457619,2.5141139320227905,2.5071024912050413
2013,2.5566103450887585,2.75172376248701,2.6378341283172446,3.0847782723348245
2014,0.6699340081093997,0.37144302918544014,1.670078949644431,0.35494573707414917
2015,2.866472734663219,0.6786507546253551,4.554449440517512,0.8176935299881515
