Dates,NAV,SP500 NAV,Yearly Ret,SP Yearly Ret,Opt Failed Dates
1997-01-03,1.0,1.0,0.15892818989901358,0.09239405594187633,2015-01-14
1997-01-06,1.0026934493746849,0.9912616469276028,,,2016-01-14
1997-01-07,1.0037845808953119,1.0033294379667117,,,nan
1997-01-08,0.9975016797152323,0.9945901303723272,,,nan
1997-01-09,1.0109285366095457,1.0029130494908762,,,nan
1997-01-10,1.0144504088827273,1.0137325497507668,,,nan
1997-01-13,1.001897950526698,1.0122763035205382,,,nan
1997-01-14,1.0017413338965262,1.0249690751820635,,,nan
1997-01-15,1.0009688554941163,1.0224725732887785,,,nan
1997-01-16,1.003516608090411,1.0266335953153614,,,nan
1997-01-17,1.010039614266701,1.0328755259510778,,,nan
1997-01-20,1.0196456032638344,1.0341243735521677,,,nan
1997-01-21,1.0111212627129005,1.0424468947620533,,,nan
1997-01-22,1.0136838452132317,1.049937434211952,,,nan
1997-01-23,1.0110838878661508,1.0353724255444785,,,nan
1997-01-24,1.010867256061493,1.02205554832592,,,nan
1997-01-27,1.0083230896591082,1.0191437716005425,,,nan
1997-01-28,0.9995696375576342,1.02205554832592,,,nan
1997-01-29,1.001972169951421,1.0320434647344867,,,nan
1997-01-30,1.0069804962861248,1.0453602622878937,,,nan
1997-01-31,1.0068917163824722,1.0441114148953512,,,nan
1997-02-03,1.0074209351599523,1.0472324995023896,,,nan
1997-02-04,1.010539298104808,1.0536829426195353,,,nan
1997-02-05,1.0073187923536375,1.0339151449185635,,,nan
1997-02-06,1.00313628248077,1.040782135841848,,,nan
1997-02-07,1.0098105514751012,1.0549313925205093,,,nan
1997-02-10,1.0041666136933476,1.044944032933814,,,nan
1997-02-11,1.0077116044413728,1.0570121422164345,,,nan
1997-02-12,1.0210651931751769,1.0719933007813836,,,nan
1997-02-13,1.0279280058576552,1.0836451010447727,,,nan
1997-02-14,1.0320447795131358,1.0811485196948836,,,nan
1997-02-18,1.0341529609573488,1.090303738399836,,,nan
1997-02-19,1.031292654898452,1.0830213931878552,,,nan
1997-02-20,1.0344523873580236,1.06991263075061,,,nan
1997-02-21,1.036694960838236,1.0703287806480857,,,nan
1997-02-24,1.0352869464078696,1.0830213931878552,,,nan
1997-02-25,1.040801574861231,1.083853613526202,,,nan
1997-02-26,1.0413033680034371,1.0732419892607177,,,nan
1997-02-27,1.0305812173145017,1.0572205750327122,,,nan
1997-02-28,1.0316282314798475,1.0540991721821622,,,nan
1997-03-03,1.0288755189951027,1.0611741982216087,,,nan
1997-03-04,1.0380805632370016,1.0553477015397406,,,nan
1997-03-05,1.0479023858327456,1.0732419892607177,,,nan
1997-03-06,1.05656708781067,1.0669997403814895,,,nan
1997-03-07,1.0612147030644319,1.0765711091924652,,,nan
1997-03-10,1.0579267357893556,1.0878076344152143,,,nan
1997-03-11,1.05705065021578,1.0819809786115904,,,nan
1997-03-12,1.0552415337013095,1.0724092121004993,,,nan
1997-03-13,1.0479535541671356,1.0557636923154603,,,nan
1997-03-14,1.0559960396480508,1.0611741982216087,,,nan
1997-03-17,1.0538175036744601,1.0640866112254617,,,nan
1997-03-18,1.0465604728073523,1.0526429259519339,,,nan
1997-03-19,1.0392404179082566,1.0491056912388725,,,nan
1997-03-20,1.0351534323943274,1.043695980941503,,,nan
1997-03-21,1.024998289116809,1.0485277274457092,,,nan
1997-03-24,1.0327139438782478,1.063148503804814,,,nan
1997-03-25,1.0367787357166895,1.0527052966750612,,,nan
1997-03-26,1.0431645736117905,1.0573001296541793,,,nan
1997-03-27,1.026058698093886,1.029311720198823,,,nan
1997-03-31,1.0060883309743716,1.007589664587495,,,nan
1997-04-01,1.002318973721178,1.0140646900347081,,,nan
1997-04-02,1.00217966437055,0.9958933137777937,,,nan
1997-04-03,0.9956398008485632,1.0013228331696522,,,nan
1997-04-04,1.0032080872884768,1.0138557001880115,,,nan
1997-04-07,1.0121398031046405,1.017823802413947,,,nan
1997-04-08,1.0131403281818658,1.0251347077913426,,,nan
1997-04-09,1.0163129420266095,1.0167802056111142,,,nan
1997-04-10,1.0156179135808878,1.0130202978316438,,,nan
1997-04-11,0.9910611904647793,0.9808539212382724,,,nan
1997-04-14,0.9912134297314877,0.9940128030661871,,,nan
1997-04-15,1.0012111677385669,1.010931592673572,,,nan
1997-04-16,1.0077078729278062,1.0226281820616332,,,nan
1997-04-17,1.0048744581393223,1.0184506128322812,,,nan
1997-04-18,0.9974589836258049,1.0234636640831525,,,nan
1997-04-21,0.9882853758316854,1.0167802056111142,,,nan
1997-04-22,1.0004915578198155,1.039128832853869,,,nan
1997-04-23,1.0040775889278981,1.040173304722085,,,nan
1997-04-24,0.99834243967723,1.0349513430811212,,,nan
1997-04-25,0.9958596044982887,1.023046639120294,,,nan
1997-04-28,0.9919448659305419,1.0330716279782934,,,nan
1997-04-29,1.0082861591981027,1.0656552681128835,,,nan
