Date,Close,Return,Volume,EMA,MACD,RSI
2006-04-28,43.38785934448242,-0.004587457948178377,910000,0.0015671423667290721,0.841820912525499,63.02168506196807
2006-05-02,43.43772506713867,0.0011486413475200036,417950,0.0015401423009736483,0.7673555594424641,63.69290936310006
2006-05-03,43.11357879638672,-0.007490303942067957,722030,0.000957532865938706,0.6744111437254858,56.51192103579869
2006-05-04,43.08864212036133,-0.0005785622796208082,602720,0.0008584299533219632,0.5919165972132845,55.98894995584986
2006-05-05,42.68966293334961,-0.00930263343462025,521530,0.00020287747668053008,0.48871122993113403,48.28908757086499
2006-05-08,42.76447296142578,0.001750881836302929,609250,0.00030274872568842676,0.4082507167226339,49.68629598202407
2006-05-09,42.34057235717773,-0.009961903158529706,1411400,-0.0003594868797450011,0.30674399046002776,42.653575810676536
2006-05-10,42.34057235717773,0.0,426470,-0.00033629417782596874,0.22372027056243127,42.65357581067655
2006-05-11,42.09120941162109,-0.005906867423082922,475480,-0.0006956860001006109,0.13623147703059857,38.897410828466185
2006-05-12,40.99405670166016,-0.02641181861100625,367490,-0.0023547913298364582,-0.02138852299299998,27.44545818164612
2006-05-15,38.50048828125,-0.06275617385753113,1118190,-0.006251654718719985,-0.34355337110126527,15.951043799827296
2006-05-16,40.04649353027344,0.0393701935354713,1090980,-0.003308309670062483,-0.46871853569589206,34.31799671828564
2006-05-17,39.17376327514648,-0.02203389887173849,459600,-0.00451641219920287,-0.6310603968477224,30.293529324406375
2006-05-18,38.07658386230469,-0.02840772210619199,989810,-0.006057787031911846,-0.838584025876024,26.142829087826204
2006-05-19,38.50048828125,0.011071427442459165,217690,-0.004952676420662103,-0.957801513479474,30.126287540958284
2006-05-22,37.52800750732422,-0.025583402771103072,365970,-0.0062836910239163594,-1.117867224895285,26.58398629582636
2006-05-23,38.05166244506836,0.013857253347371788,332150,-0.004984275258026801,-1.1887625624534977,31.270318469969062
2006-05-24,37.65268707275391,-0.010540452925992915,292970,-0.005342738333379454,-1.2625872861101897,29.714032398496048
2006-05-25,37.75244522094727,0.0026459261686523385,442240,-0.004827340623570951,-1.2980807952604323,30.643493690630685
2006-05-26,38.57530212402344,0.021561982676296394,548590,-0.0031248036364827352,-1.245455150101293,37.93429096696656
2006-05-30,38.32595443725586,-0.006484902113564661,314950,-0.0033415841833912465,-1.2099219940053487,36.67612770242465
2006-05-31,37.852169036865234,-0.01243904385742247,662190,-0.00392851706558681,-1.206089188616545,34.34518346602657
2006-06-01,37.90203857421875,0.0013166145123847085,220180,-0.003590121479911228,-1.1853634755616014,34.81479181914572
2006-06-02,38.45061874389648,0.014369889111327402,210520,-0.002431411119186155,-1.1118555845549665,39.9067449634381
2006-06-05,38.350887298583984,-0.0025971235854445676,186960,-0.0024421022460415364,-1.0495489979558315,39.305617381011544
2006-06-06,37.50307083129883,-0.022354845947397006,487350,-0.00372679538806447,-1.0564047067233489,34.542140952993755
2006-06-07,38.00178146362305,0.013210220790889862,285510,-0.00263408466684161,-1.00995400409969,39.20915433497213
2006-06-08,37.70256423950195,-0.007904930145350045,1344430,-0.002974139213842154,-0.9859207364002174,37.482412423993075
2006-06-09,37.90203857421875,0.005276789775974125,846210,-0.0024418212144991683,-0.9399432066707973,39.39847045970781
2006-06-12,37.50307083129883,-0.010582080421514064,130910,-0.002966999227854968,-0.9250358086636368,36.95864936528198
2006-06-13,36.45578002929688,-0.02832279838322568,642360,-0.004602857237878885,-0.9863590701150002,31.452500090938294
2006-06-14,36.33110809326172,-0.0034256735291791377,180800,-0.0045269099018337405,-1.0331091408490423,30.863036960580008
2006-06-15,36.77993774414063,0.012278179973624034,2261910,-0.003442710555030013,-1.0221592908885242,35.54628286612759
2006-06-16,36.82982635498047,0.0013554891552493304,299480,-0.0031331492833990876,-0.9979520914406237,36.06470305363055
2006-06-19,37.30358123779297,0.012781318103253322,413980,-0.002106409452002158,-0.9298212511765627,40.92408839658518
2006-06-20,36.97942352294922,-0.008727696827801603,456590,-0.0025335892826988966,-0.8917048692344025,38.753682426984504
2006-06-21,36.95450210571289,-0.0006741537925461012,522940,-0.002413625702689039,-0.8536677614611463,38.58425910847489
2006-06-22,37.25372314453125,0.008064406861972443,370330,-0.0017376236017431369,-0.7902687165312159,41.87022408572577
2006-06-23,37.30358123779297,0.0013374437583753944,206690,-0.0015392321591548444,-0.7276139050406698,42.423014345310314
2006-06-26,38.00178146362305,0.018543705471167963,850780,-0.0002435587636501473,-0.6145365970540411,49.644661359901434
2006-06-27,37.50307083129883,-0.01321022079088991,258270,-0.0010801176041172287,-0.5587231828675385,45.276363937312624
2006-06-28,37.70256423950195,0.005305290645539962,701540,-0.0006681557815587003,-0.4927135046269555,47.27494290398066
2006-06-29,38.10152053833008,0.010526081374995411,477290,5.4053067251242314e-05,-0.40355597784103736,51.119640757299386
2006-06-30,39.797149658203125,0.0435411026189084,1057340,0.0028596691673581556,-0.1938404247528993,63.35148118635031
2006-07-03,39.92181396484375,0.003127597314256929,388470,0.0028769548542548506,-0.017379628786557078,64.06349625222299
2006-07-04,39.89689636230469,-0.0006243549475149443,356490,0.0026510638993019605,0.11908346105617085,63.79669996458155
2006-07-05,39.54878616333008,-0.008763532914465574,471090,0.0019146382984137325,0.19687243624487394,60.03512483370744
2006-07-06,39.623573303222656,0.0018892240332474537,84090,0.0019129986684030048,0.2615405796890542,60.57297388537914
2006-07-07,39.69839859008789,0.0018866225151325314,217910,0.0019112969810952322,0.3151949533660314,61.13652041231439
2006-07-10,39.94775390625,0.006261598911312098,670320,0.002191961621754385,0.3735314827114564,63.03282022078187
2006-07-11,39.29941177368164,-0.016362896837303142,279710,0.0009948739792345444,0.36326037139302514,55.456043368514976
2006-07-12,39.64851760864258,0.008844009290065536,215740,0.0015012698057397696,0.37892238358893593,58.35859952592223
2006-07-13,39.12485122680664,-0.01329571411911435,353970,0.0005466256815556328,0.3451010306775828,52.80066411982893
2006-07-14,39.12485122680664,0.0,270110,0.0005113595085520435,0.3146700444287731,52.80066411982893
2006-07-17,37.70350646972656,-0.03700474640746149,345600,-0.001909034421513346,0.17385849287783373,40.622336833719956
2006-07-18,37.603736877441406,-0.0026496694400734025,214100,-0.0019568173259365755,0.05359593096329007,39.926207767629045
2006-07-19,38.10247421264648,0.013175789492803073,89590,-0.00098052011182434,-0.0014523393062546575,45.00014163260302
2006-07-20,38.252098083496094,0.003919190635722314,285420,-0.0006644097410148785,-0.03262896774815971,46.46111652641808
2006-07-21,37.80323791503906,-0.011803652539317885,216120,-0.0013830705667118466,-0.09248977021918137,42.789064398317734
2006-07-24,37.90298461914063,0.002635100748147726,199740,-0.0011238337076886484,-0.1303782428226299,43.85108450101807
2006-07-25,37.47907638549805,-0.011247044629504802,391520,-0.0017769440897413035,-0.1923931930694991,40.417256782579656
2006-07-26,37.7783088684082,0.007952284252895844,764310,-0.001149251938603423,-0.21491749228353285,43.764812967430316
2006-07-27,37.40425109863281,-0.0099507347566937,414740,-0.0017170895397705377,-0.2599548993161136,40.68742525193279
