Date,Close,Return,Volume,EMA,MACD,RSI
2006-04-28,430.0339965820313,-0.009195314444184336,1306250,0.0006649081420109929,2.9399048657773506,58.82611947806523
2006-05-02,430.77880859375,0.0017304858689532524,131518,0.0007336550921362999,2.7354728328691067,59.97810936953935
2006-05-03,429.0407409667969,-0.004042871542537696,1228658,0.000425492083447655,2.4054825367553008,56.03794998901259
2006-05-04,426.0613403320313,-0.006968554414130132,198103,-5.1543174460589344e-05,1.881857239456906,49.97703212523871
2006-05-05,433.0133972167969,0.01618534068499004,251895,0.0009959977196975158,2.004743869253332,60.66711469011536
2006-05-08,432.0201416015625,-0.0022964567434073002,144057,0.0007835813027230115,1.9989424176591797,58.735826502806354
2006-05-09,432.0201416015625,0.0,343610,0.0007330276702892688,1.971617150254474,58.735826502806354
2006-05-10,431.7718811035156,-0.0005748154610298399,534029,0.0006486506940751327,1.907935637198591,58.19876567414644
2006-05-11,425.5648193359375,-0.014480122497837918,1532874,-0.0003273991892740963,1.3411496311263704,46.701079703878456
2006-05-12,412.15728759765625,-0.03201223076691283,568569,-0.0023715818717024014,-0.18774392689709885,31.996639697966156
2006-05-15,397.5083923339844,-0.036188995847739526,458750,-0.004553350515317699,-2.552028314736674,23.347067458393784
2006-05-16,401.2325439453125,0.009325122650341513,393912,-0.0036579651497912987,-4.0782216146789665,28.629298432454643
2006-05-17,379.8798828125,-0.05468606442262421,727721,-0.006950100586748261,-6.930827833323349,20.083711100200674
2006-05-18,386.0870666503906,0.016207800411024542,896237,-0.005456042457859693,-8.59163196817508,26.913332867152313
2006-05-19,388.5700073242188,0.006410447306390674,233586,-0.004690462473069347,-9.596852111606267,29.508437653850304
2006-05-22,374.9141845703125,-0.03577619397009781,462047,-0.006695993537393764,-11.364405297094947,24.380960212075475
2006-05-23,405.2052917480469,0.07769667324818275,776539,-0.0012513053576791505,-10.203346903489376,46.562281409499754
2006-05-24,391.0529174804688,-0.035550942232008186,344093,-0.003464185156022959,-10.306372640346012,40.573991384777464
