Date,Close,Return,Volume,EMA,MACD,RSI
2006-04-28,114.4215087890625,-0.0021714094543578474,31193018,-0.00030776331789974566,-1.5342842586452718,47.308655932484726
2006-05-02,112.9290542602539,-0.013129292029263826,31746420,-0.001134958718632912,-1.6165373827090406,43.35941957758287
2006-05-03,111.93408966064452,-0.008849570237528978,30879748,-0.001632675590819755,-1.7419290305032433,40.90771071516288
2006-05-04,112.9290542602539,0.008849570237529022,11965483,-0.0009564016664101565,-1.740948911507033,44.29950257780343
2006-05-05,114.4215087890625,0.013129292029263839,23153174,-4.764723443118903e-05,-1.6012849366448307,49.02585887800649
2006-05-08,112.9290542602539,-0.013129292029263826,7874230,-0.0008916243179687785,-1.5926695348583877,44.920971830742914
2006-05-09,114.17274475097656,0.01095282317728273,21052660,-0.0001274664150493263,-1.4685577189867587,48.77037225274013
2006-05-10,113.42652130126952,-0.006557368453411798,37616656,-0.0005422988046210987,-1.4141112128646824,46.66309525844133
2006-05-11,110.69036102294922,-0.024418474898215643,44231468,-0.0020826972622723598,-1.5736076623174995,39.861958432459595
2006-05-12,108.70045471191406,-0.018140785659402543,33209658,-0.0031187029653130163,-1.8393753821443966,35.777843898133696
2006-05-15,107.70545959472656,-0.009195701807335241,37732448,-0.0035107674067338048,-2.106009241702992,33.9071465615544
2006-05-16,107.9542007446289,0.002306794509581701,50730328,-0.0031354408314876432,-2.271067709550678,34.82460084822542
2006-05-17,105.96426391601562,-0.018605165600714072,48546032,-0.0041334875907925745,-2.533247307901348,31.104692959204904
2006-05-18,104.72054290771484,-0.011806598439358888,77196168,-0.004628527000377498,-2.809003970429117,29.018343650604244
2006-05-19,104.22305297851562,-0.004761963315421277,31788258,-0.004637135794896451,-3.0327270027111695,28.20343465690776
2006-05-22,101.98439025878906,-0.0217135777530236,32241124,-0.0057388417276788475,-3.3520303702868404,24.825004918118996
2006-05-23,105.46676635742188,0.03357612756523783,47960970,-0.003202392095877771,-3.2862006661285648,37.38917981826412
2006-05-24,101.98439025878906,-0.0335761275652379,28334472,-0.005161987932610683,-3.47497149078292,31.68604895174908
2006-05-25,102.48188018798828,0.00486623940307702,22895560,-0.004515005523856638,-3.54358223949869,33.25242556670276
2006-05-26,103.47683715820312,0.009661787789038942,21174424,-0.0036003736972182133,-3.477584609221836,36.393601634789995
2006-05-30,104.72054290771484,0.011947513876329023,55112768,-0.002597284176344198,-3.2870334760328177,40.183075351855905
2006-05-31,105.46676635742188,0.007100586496793181,40679860,-0.0019716151006579155,-3.0407544101555857,42.40042070217175
2006-06-01,106.95923614501952,0.014051898807210665,27492527,-0.0009378400098276844,-2.694090835199475,46.65924530133662
2006-06-02,107.45671081542967,0.004640285110390296,8917554,-0.0005779609698136211,-2.3521018402558553,48.038369320419754
2006-06-05,107.45671081542967,0.0,16284237,-0.0005406731653095165,-2.057357165126163,48.038369320419754
2006-06-06,104.72054290771484,-0.025792770414394085,34888592,-0.002169840729766585,-2.021255988758199,41.237322509097055
2006-06-07,106.46176147460938,0.01649056752696921,19431432,-0.0009659434228804047,-1.8310367086178303,46.43450381497624
2006-06-08,102.48188018798828,-0.03809986919233712,75891824,-0.003361680569296967,-1.9786214013594758,38.132811546374995
2006-06-09,103.72559356689452,0.012062884410667213,40885696,-0.0023665473447831487,-1.972488439220271,41.643939519032244
2006-06-12,103.97433471679688,0.002395198408360498,32088505,-0.0020593379413545265,-1.925362312318768,42.34864526211914
2006-06-13,101.23815155029295,-0.026668409702959153,33727300,-0.0036470199904903087,-2.084769704099159,37.04863971139365
2006-06-14,99.9944305419922,-0.012361187556557846,28755615,-0.00420922434959144,-2.2851176874485475,34.909946583709015
2006-06-15,102.97936248779295,0.029414114100851003,35078674,-0.0020399767076274117,-2.1779300241689725,43.3606119819793
2006-06-16,102.23311614990234,-0.007272945897632632,47745168,-0.0023775876231116196,-2.128660992722743,41.8961345083572
2006-06-19,104.72054290771484,0.02403964790263898,55626080,-0.0006732498472567423,-1.8673744490265847,48.178846362281014
2006-06-20,101.98439025878906,-0.02647554106844482,39524951,-0.002337913797010812,-1.859650736369531,42.708317839650825
2006-06-21,104.72054290771484,0.02647554106844492,60015312,-0.000478981225045926,-1.614138206181238,48.95066173128965
2006-06-22,105.7155303955078,0.009456505122279323,51725720,0.00016201789413634816,-1.3240181255980161,51.03977275741395
2006-06-23,104.22305297851562,-0.01421846843770052,39148063,-0.0007657554175950627,-1.2006855700795143,47.87491461062345
2006-06-26,102.23311614990234,-0.019277684587217694,56558936,-0.0019600734285384583,-1.2491158725104725,43.960851552755344
2006-06-27,101.23815155029295,-0.009779980646660448,41865705,-0.002464583571643103,-1.3521952983439007,42.107195534912115
2006-06-28,103.47683715820312,0.021872114672970438,39012160,-0.0008944740074744873,-1.2389612923306004,47.47390769893783
2006-06-29,104.72054290771484,0.011947513876329023,39522704,-6.59586601323254e-05,-1.0369129794835743,50.234012419037036
2006-06-30,107.45671081542967,0.025792770414394053,49167308,0.0016023464414500217,-0.6485265425408926,55.74379456969064
2006-07-03,106.46176147460938,-0.0093022028874249,33264796,0.0008988271299097041,-0.41621373688153085,53.42741937408994
2006-07-04,104.9692840576172,-0.01411809891297527,12097888,-7.000680834093938e-05,-0.34851713053376443,50.066550774758554
2006-07-05,103.22809600830078,-0.01672671043975271,18509940,-0.0011446328490771825,-0.43040496561377495,46.39945065824916
2006-07-06,103.22809600830078,0.0,19597084,-0.0010707855684915577,-0.48965720146719605,46.39945065824915
2006-07-07,102.23311614990234,-0.009685406076880154,8468489,-0.001626567536774693,-0.6098713669628637,44.25142090351376
2006-07-10,103.47683715820312,0.012092134026309993,13809108,-0.0007414900165756811,-0.5978919419230664,47.52181170054202
2006-07-11,101.23815155029295,-0.021872114672970514,20114136,-0.0021047561234398635,-0.7602773760195021,42.66960501001141
2006-07-12,102.23311614990234,0.009779980646660469,13445368,-0.0013379989124656486,-0.7994679061715857,45.3408186936399
2006-07-13,99.24822998046876,-0.029631572601894862,22020362,-0.003163390763396566,-1.0591725697364751,39.40857176178048
2006-07-14,95.7658233642578,-0.03571821398305922,37405052,-0.005263701938858673,-1.528373360207425,33.84492214979421
2006-07-17,94.52213287353516,-0.013071854096571484,39095180,-0.005767453690969177,-1.9777752339365406,32.101845086775526
2006-07-18,93.77589416503906,-0.007926186238522237,22594376,-0.0059067267585532456,-2.3668609837304047,31.067928487500808
2006-07-19,96.2633056640625,0.026179373138934568,32585486,-0.0038366557974249997,-2.446301483119967,38.21153416295009
2006-07-20,96.51206970214844,0.002580870878305175,14058794,-0.0034226218183456337,-2.4608186863485884,38.89357078315147
2006-07-21,95.7658233642578,-0.0077622036821460875,19996432,-0.0037025948418166308,-2.5036786681246923,37.554386774855246
2006-07-24,98.5019989013672,0.028170969911753243,23209989,-0.0016462358254572844,-2.290456062075876,45.02829969970533
2006-07-25,99.9944305419922,0.015037648469982578,28561647,-0.0005698561934934223,-1.9782448744712298,48.63918102023309
2006-07-26,97.75576782226562,-0.022642286877934726,40734080,-0.0019938839795864095,-1.8896736495800184,43.973218937594815
