Dates,NAV,FTSE350 NAV,Yearly Ret,FTSE Yearly Ret,Opt Failed Dates
2009-04-28,1.0,1.0,0.13572931048680248,0.0470601469611478,
2009-04-29,1.0082917624049514,1.02275173262727,,,
2009-04-30,1.0159694036320455,1.0359584748755786,,,
2009-05-01,1.0207049077192585,1.0358364164799336,,,
2009-05-05,1.046950783213145,1.0587100883051965,,,
2009-05-06,1.0750957904441645,1.0732594729055989,,,
2009-05-07,1.0687862440733789,1.0737965775254972,,,
2009-05-08,1.0799513790073834,1.08927355825374,,,
2009-05-11,1.0788904546595126,1.082780027765901,,,
2009-05-12,1.0818621817739038,1.080338859853003,,,
2009-05-13,1.0776296723985808,1.0573674459531026,,,
2009-05-14,1.0900072829914453,1.064983937520405,,,
2009-05-15,1.1173693094495463,1.0614442440467031,,,
2009-05-18,1.1382998937292799,1.0854653124700888,,,
2009-05-19,1.1565063519641063,1.0942046459192027,,,
2009-05-20,1.1542938856371063,1.090811446359805,,,
2009-05-21,1.1271888045918803,1.0608095165498193,,,
2009-05-22,1.1249495208880924,1.0656429813382964,,,
2009-05-26,1.1183113035188998,1.0769700958122645,,,
2009-05-27,1.1138123791164842,1.0780686213730688,,,
2009-05-28,1.113970305976107,1.0710624217839908,,,
2009-05-29,1.1035612382981137,1.0784835483996702,,,
2009-06-01,1.0890211373146217,1.1000391325891505,,,
2009-06-02,1.0861652150710095,1.0929108746044276,,,
2009-06-03,1.082935443490475,1.070061519100172,,,
2009-06-04,1.1014224957072773,1.0709159278696865,,,
2009-06-05,1.0997079277501407,1.0835368136584298,,,
2009-06-08,1.0958522265622992,1.075383336668881,,,
2009-06-09,1.096756212677215,1.0752855945942434,,,
2009-06-10,1.1081837643735515,1.083097331915517,,,
2009-06-11,1.1039175669478305,1.0892246872164213,,,
2009-06-12,1.1021942260206232,1.0843667869092848,,,
2009-06-15,1.104114557534445,1.056049239119668,,,
2009-06-16,1.1069832816717382,1.056683966616552,,,
2009-06-17,1.0875794975376207,1.0444536915334026,,,
2009-06-18,1.0935312881819392,1.0450395479929677,,,
2009-06-19,1.1016958020925511,1.0609071394268048,,,
2009-06-22,1.0885457584706741,1.033614929839666,,,
2009-06-23,1.0809180495225035,1.0326140271558475,,,
2009-06-24,1.0877533232055088,1.0448198667203374,,,
2009-06-25,1.097202240512019,1.0381310904785273,,,
2009-06-26,1.0886590904741824,1.0352993118600353,,,
2009-06-29,1.0960839540216276,1.0482375017983945,,,
2009-06-30,1.1017334868383974,1.0373011172276725,,,
2009-07-01,1.104543749557949,1.059637803630689,,,
2009-07-02,1.0962380021218283,1.0336636816793328,,,
2009-07-03,1.0992227929009877,1.0341519152619123,,,
2009-07-06,1.1013798571436382,1.024045503942045,,,
2009-07-07,1.0925720232668703,1.022117005130386,,,
2009-07-08,1.082565216017413,1.0106923869770843,,,
2009-07-09,1.0845694870254476,1.0152085476159456,,,
2009-07-10,1.0831978387666479,1.007518868690317,,,
2009-07-13,1.0866280928830512,1.0258031925183926,,,
2009-07-14,1.0916362539436537,1.0344937741278397,,,
2009-07-15,1.1061029911602744,1.061053633341109,,,
2009-07-16,1.1039742571167677,1.064788572568782,,,
2009-07-17,1.1004913722499703,1.0713797259336066,,,
2009-07-20,1.1024484924684637,1.0847573976148788,,,
2009-07-21,1.1078654810210793,1.0939362128069057,,,
2009-07-22,1.121828400441499,1.096987672698028,,,
